"TOA5","CR800_50","CR800","1074","CR800.Std.07","CPU:OWL_50.CR8","55452","Meteo"
"2014-11-11 17:42:00",35,7.836,96.2,7.546,99.4,0,0
"2014-11-11 17:43:00",36,7.846,96.2,7.555,99.5,0,0
"2014-11-11 17:44:00",37,7.846,96.2,7.526,99.4,0,0
"2014-11-11 17:45:00",38,7.846,96.2,7.526,99.4,0,0
"2014-11-11 17:46:00",39,7.836,96.2,7.555,99.5,0,0
"2014-11-11 17:47:00",40,7.866,96.2,7.586,99.5,0,0
"2014-11-11 17:48:00",41,7.856,96.2,7.606,99.5,0,0
"2014-11-11 17:49:00",42,7.846,96.1,7.505,99.4,0,0
"2014-11-11 17:50:00",43,7.846,96.1,7.526,99.4,0,0
"2014-11-11 17:51:00",44,7.826,96.1,7.526,99.5,0,0
"2014-11-11 17:52:00",45,7.836,96.1,7.516,99.4,0,0
"2014-11-11 17:53:00",46,7.787,96.1,7.445,99.4,0,0
"2014-11-11 17:54:00",47,7.766,96.1,7.464,99.4,0,0
"2014-11-11 17:55:00",48,7.806,96.1,7.495,99.4,0,0
"2014-11-11 17:56:00",49,7.836,96.1,7.474,99.4,0,0
"2014-11-11 17:57:00",50,7.846,96.1,7.484,99.4,0,0
"2014-11-11 17:58:00",51,7.846,96.1,7.484,99.5,0,0
"2014-11-11 17:59:00",52,7.888,96.2,7.555,99.5,0,0
"2014-11-11 18:00:00",53,7.907,96.2,7.576,99.5,0,0
"2014-11-11 18:01:00",54,7.907,96.2,7.526,99.5,0,0
"2014-11-11 18:02:00",55,7.866,96.2,7.484,99.5,0,0
"2014-11-11 18:03:00",56,7.888,96.2,7.536,99.5,0,0
"2014-11-11 18:04:00",57,7.866,96.2,7.484,99.5,0,0
"2014-11-11 18:05:00",58,7.846,96.1,7.405,99.5,0,0
"2014-11-11 18:06:00",59,7.826,96.1,7.405,99.5,0,0
"2014-11-11 18:07:00",60,7.846,96.1,7.405,99.5,0,0
"2014-11-11 18:08:00",61,7.846,96.1,7.464,99.5,0,0
"2014-11-11 18:09:00",62,7.866,96.2,7.484,99.5,0,0
"2014-11-11 18:10:00",63,7.866,96.1,7.505,99.5,0,0
"2014-11-11 18:11:00",64,7.826,96.1,7.516,99.6,0,0
"2014-11-11 18:12:00",65,7.826,96.1,7.505,99.6,0,0
"2014-11-11 18:13:00",66,7.796,96.1,7.505,99.6,0,0
"2014-11-11 18:14:00",67,7.846,96.1,7.505,99.6,0,0
"2014-11-11 18:15:00",68,7.826,96.1,7.484,99.6,0,0
"2014-11-11 18:16:00",69,7.816,96.1,7.464,99.6,0,0
"2014-11-11 18:17:00",70,7.826,96.1,7.424,99.6,0,0
"2014-11-11 18:18:00",71,7.806,96.1,7.375,99.6,0,0
"2014-11-11 18:19:00",72,7.796,96.1,7.304,99.5,0,0
"2014-11-11 18:20:00",73,7.776,96.1,7.224,99.5,0,0
"2014-11-11 18:21:00",74,7.756,96.1,7.144,99.5,0,0
"2014-11-11 18:22:00",75,7.746,96.1,6.983,99.3,0,0
"2014-11-11 18:23:00",76,7.666,96,6.863,99.3,0,0
"2014-11-11 18:24:00",77,7.605,96,6.843,99.3,0,0
"2014-11-11 18:25:00",78,7.627,96,6.843,99.3,0,0
"2014-11-11 18:26:00",79,7.656,96.1,6.863,99.4,0,0
"2014-11-11 18:27:00",80,7.675,96.1,6.953,99.5,0,0
"2014-11-11 18:28:00",81,7.656,96.1,6.943,99.5,0,0
"2014-11-11 18:29:00",82,7.585,96.1,6.943,99.5,0,0
"2014-11-11 18:30:00",83,7.605,96.1,6.983,99.6,0,0
"2014-11-11 18:31:00",84,7.605,96.1,6.902,99.6,0,0
"2014-11-11 18:32:00",85,7.595,96.1,6.843,99.5,0,0
"2014-11-11 18:33:00",86,7.575,96.1,6.843,99.5,0,0
"2014-11-11 18:34:00",87,7.605,96.2,6.983,99.6,0,0
"2014-11-11 18:35:00",88,7.595,96.2,7.124,99.7,0,0
"2014-11-11 18:36:00",89,7.627,96.2,7.174,99.8,0,0
"2014-11-11 18:37:00",90,7.627,96.3,7.224,99.8,0,0
"2014-11-11 18:38:00",91,7.646,96.3,7.265,99.9,0,0
"2014-11-11 18:39:00",92,7.646,96.3,7.265,99.9,0,0
"2014-11-11 18:40:00",93,7.646,96.3,7.253,99.9,0,0
"2014-11-11 18:41:00",94,7.646,96.3,7.204,99.9,0,0
"2014-11-11 18:42:00",95,7.605,96.3,7.104,99.9,0,0
"2014-11-11 18:43:00",96,7.585,96.3,7.062,99.9,0,0
"2014-11-11 18:44:00",97,7.525,96.3,6.983,99.9,0,0
"2014-11-11 18:45:00",98,7.515,96.3,6.933,99.9,0,0
"2014-11-11 18:46:00",99,7.423,96.2,6.833,99.8,0,0
"2014-11-11 18:47:00",100,7.354,96.2,6.783,99.8,0,0
"2014-11-11 18:48:00",101,7.284,96.1,6.742,99.8,0,0
"2014-11-11 18:49:00",102,7.294,96.1,6.802,99.8,0,0
"2014-11-11 18:50:00",103,7.364,96.3,6.882,99.8,0,0
"2014-11-11 18:51:00",104,7.284,96.2,6.662,99.8,0,0
"2014-11-11 18:52:00",105,7.204,96.2,6.593,99.7,0,0
"2014-11-11 18:53:00",106,7.132,96.2,6.521,99.7,0,0
"2014-11-11 18:54:00",107,7.063,96.1,6.452,99.7,0,0
"2014-11-11 18:55:00",108,7.001,96.1,6.4,99.6,0,0
"2014-11-11 18:56:00",109,6.941,96.1,6.32,99.6,0,0
"2014-11-11 18:57:00",110,6.921,96.1,6.32,99.6,0,0
"2014-11-11 18:58:00",111,7.001,96.2,6.361,99.7,0,0
"2014-11-11 18:59:00",112,7.023,96.3,6.261,99.7,0,0
"2014-11-11 19:00:00",113,6.982,96.3,6.22,99.7,0,0
"2014-11-11 19:01:00",114,6.891,96.2,6.2,99.7,0,0
"2014-11-11 19:02:00",115,6.851,96.2,6.2,99.7,0,0
"2014-11-11 19:03:00",116,6.861,96.3,6.241,99.7,0,0
"2014-11-11 19:04:00",117,6.881,96.3,6.251,99.8,0,0
"2014-11-11 19:05:00",118,6.901,96.3,6.3,99.8,0,0
"2014-11-11 19:06:00",119,6.953,96.4,6.432,99.9,0,0
"2014-11-11 19:07:00",120,7.033,96.4,6.421,99.9,0,0
"2014-11-11 19:08:00",121,6.972,96.4,6.28,99.9,0,0
"2014-11-11 19:09:00",122,7.043,96.5,6.341,99.9,0,0
"2014-11-11 19:10:00",123,7.183,96.5,6.421,100,0,0
"2014-11-11 19:11:00",124,7.304,96.6,6.501,100,0,0
"2014-11-11 19:12:00",125,7.264,96.6,6.48,100,0,0
"2014-11-11 19:13:00",126,7.274,96.6,6.531,100,0,0
"2014-11-11 19:14:00",127,7.264,96.6,6.541,100,0,0
"2014-11-11 19:15:00",128,7.264,96.6,6.541,100,0,0
"2014-11-11 19:16:00",129,7.314,96.6,6.642,100,0,0
"2014-11-11 19:17:00",130,7.385,96.6,6.742,100,0,0
"2014-11-11 19:18:00",131,7.444,96.7,6.812,100,0,0
"2014-11-11 19:19:00",132,7.334,96.7,6.763,100,0,0
"2014-11-11 19:20:00",133,7.304,96.6,6.823,100,0,0
"2014-11-11 19:21:00",134,7.413,96.7,6.923,100,0,0
"2014-11-11 19:22:00",135,7.434,96.7,6.963,100,0,0
"2014-11-11 19:23:00",136,7.485,96.7,7.003,100,0,0
"2014-11-11 19:24:00",137,7.605,96.8,7.114,100,0,0
"2014-11-11 19:25:00",138,7.627,96.8,7.164,100,0,0
"2014-11-11 19:26:00",139,7.646,96.8,7.154,100,0,0
"2014-11-11 19:27:00",140,7.746,96.8,7.184,100,0,0
"2014-11-11 19:28:00",141,7.726,96.8,7.224,100,0,0
"2014-11-11 19:29:00",142,7.756,96.8,7.164,100,0,0
"2014-11-11 19:30:00",143,7.746,96.8,7.174,100,0,0
"2014-11-11 19:31:00",144,7.746,96.8,7.224,100,0,0
"2014-11-11 19:32:00",145,7.766,96.8,7.265,100,0,0
"2014-11-11 19:33:00",146,7.776,96.8,7.285,100,0,0
"2014-11-11 19:34:00",147,7.766,96.8,7.304,100,0,0
"2014-11-11 19:35:00",148,7.756,96.8,7.285,100,0,0
"2014-11-11 19:36:00",149,7.787,96.8,7.285,100,0,0
"2014-11-11 19:37:00",150,7.776,96.8,7.285,100,0,0
"2014-11-11 19:38:00",151,7.787,96.8,7.314,100,0,0
"2014-11-11 19:39:00",152,7.766,96.8,7.304,100,0,0
"2014-11-11 19:40:00",153,7.756,96.8,7.304,100,0,0
"2014-11-11 19:41:00",154,7.787,96.8,7.325,100,0,0
"2014-11-11 19:42:00",155,7.826,96.8,7.355,100,0,0
"2014-11-11 19:43:00",156,7.866,96.8,7.345,100,0,0
"2014-11-11 19:44:00",157,7.878,96.8,7.275,100,0,0
"2014-11-11 19:45:00",158,7.888,96.8,7.224,100,0,0
"2014-11-11 19:46:00",159,7.917,96.8,7.304,100,0,0
"2014-11-11 19:47:00",160,7.948,96.8,7.405,100,0,0
"2014-11-11 19:48:00",161,7.978,96.8,7.505,100,0,0
"2014-11-11 19:49:00",162,8.01,96.8,7.555,100,0,0
"2014-11-11 19:50:00",163,8.04,96.8,7.586,100,0,0
"2014-11-11 19:51:00",164,8.03,96.8,7.586,100,0,0
"2014-11-11 19:52:00",165,8.05,96.8,7.586,100,0,0
"2014-11-11 19:53:00",166,8.04,96.7,7.555,100,0,0
"2014-11-11 19:54:00",167,8.03,96.7,7.565,100,0,0
"2014-11-11 19:55:00",168,8.05,96.7,7.615,100,0,0
"2014-11-11 19:56:00",169,8.05,96.7,7.615,100,0,0
"2014-11-11 19:57:00",170,8.07,96.7,7.606,100,0,0
"2014-11-11 19:58:00",171,8.1,96.7,7.635,100,0,0
"2014-11-11 19:59:00",172,8.08,96.6,7.645,100,0,0
"2014-11-11 20:00:00",173,8.09,96.6,7.645,100,0,0
"2014-11-11 20:01:00",174,8.13,96.6,7.706,100,0,0
"2014-11-11 20:02:00",175,8.13,96.6,7.716,100,0,0
"2014-11-11 20:03:00",176,8.15,96.6,7.706,100,0,0
"2014-11-11 20:04:00",177,8.22,96.5,7.767,100,0,0
"2014-11-11 20:05:00",178,8.26,96.5,7.787,100,0,0
"2014-11-11 20:06:00",179,8.22,96.4,7.787,100,0,0
"2014-11-11 20:07:00",180,8.19,96.4,7.747,100,0,0
"2014-11-11 20:08:00",181,8.17,96.3,7.726,100,0,0
"2014-11-11 20:09:00",182,8.19,96.3,7.747,100,0,0
"2014-11-11 20:10:00",183,8.19,96.2,7.747,100,0,0
"2014-11-11 20:11:00",184,8.17,96.1,7.777,100,0,0
"2014-11-11 20:12:00",185,8.18,96.1,7.787,100,0,0
"2014-11-11 20:13:00",186,8.1,96,7.696,100,0,0
"2014-11-11 20:14:00",187,8.07,95.9,7.606,100,0,0
"2014-11-11 20:15:00",188,8.05,95.8,7.606,100,0,0
"2014-11-11 20:16:00",189,8.13,95.9,7.665,100,0,0
"2014-11-11 20:17:00",190,8.19,95.9,7.706,100,0,0
"2014-11-11 20:18:00",191,8.17,95.9,7.767,100,0,0
"2014-11-11 20:19:00",192,8.25,95.9,7.787,100,0,0
"2014-11-11 20:20:00",193,8.26,95.9,7.767,100,0,0
"2014-11-11 20:21:00",194,8.21,95.7,7.687,100,0,0
"2014-11-11 20:22:00",195,8.21,95.7,7.675,100,0,0
"2014-11-11 20:23:00",196,8.27,95.7,7.706,100,0,0
"2014-11-11 20:24:00",197,8.31,95.7,7.735,100,0,0
"2014-11-11 20:25:00",198,8.3,95.6,7.726,100,0,0
"2014-11-11 20:26:00",199,8.28,95.5,7.726,100,0,0
"2014-11-11 20:27:00",200,8.25,95.5,7.696,100,0,0
"2014-11-11 20:28:00",201,8.23,95.4,7.726,100,0,0
"2014-11-11 20:29:00",202,8.29,95.4,7.767,100,0,0
"2014-11-11 20:30:00",203,8.33,95.4,7.847,100,0,0
"2014-11-11 20:31:00",204,8.33,95.4,7.926,100,0,0
"2014-11-11 20:32:00",205,8.38,95.3,7.938,100,0,0
"2014-11-11 20:33:00",206,8.39,95.3,7.938,100,0,0
"2014-11-11 20:34:00",207,8.43,95.2,7.948,100,0,0
"2014-11-11 20:35:00",208,8.45,95.1,8.03,100,0,0
"2014-11-11 20:36:00",209,8.47,95,8.02,100,0,0
"2014-11-11 20:37:00",210,8.45,95,8.03,100,0,0
"2014-11-11 20:38:00",211,8.45,94.8,8.03,100,0,0
"2014-11-11 20:39:00",212,8.43,94.7,7.987,100,0,0
"2014-11-11 20:40:00",213,8.45,94.7,8.01,100,0,0
"2014-11-11 20:41:00",214,8.45,94.7,8.03,100,0,0
"2014-11-11 20:42:00",215,8.46,94.7,8.02,100,0,0
"2014-11-11 20:43:00",216,8.44,94.7,8.02,100,0,0
"2014-11-11 20:44:00",217,8.45,94.7,8.06,99.9,0,0
"2014-11-11 20:45:00",218,8.45,94.7,8.05,99.8,0,0
"2014-11-11 20:46:00",219,8.47,94.7,8.1,99.9,0,0
"2014-11-11 20:47:00",220,8.47,94.7,8.13,99.8,0,0
"2014-11-11 20:48:00",221,8.48,94.7,8.12,99.7,0,0
"2014-11-11 20:49:00",222,8.49,94.6,8.13,99.7,0,0
"2014-11-11 20:50:00",223,8.52,94.6,8.18,99.6,0,0
"2014-11-11 20:51:00",224,8.53,94.5,8.18,99.5,0,0
"2014-11-11 20:52:00",225,8.51,94.4,8.2,99.4,0,0
"2014-11-11 20:53:00",226,8.53,94.4,8.21,99.3,0,0
"2014-11-11 20:54:00",227,8.57,94.4,8.22,99.2,0,0
"2014-11-11 20:55:00",228,8.59,94.3,8.25,99.2,0,0
"2014-11-11 20:56:00",229,8.59,94.2,8.25,99.1,0,0
"2014-11-11 20:57:00",230,8.59,94.1,8.25,98.9,0,0
"2014-11-11 20:58:00",231,8.59,94,8.22,98.8,0,0
"2014-11-11 20:59:00",232,8.57,94,8.2,98.7,0,0
"2014-11-11 21:00:00",233,8.56,94,8.15,98.6,0,0
"2014-11-11 21:01:00",234,8.57,94,8.15,98.6,0,0
"2014-11-11 21:02:00",235,8.57,94,8.17,98.6,0,0
"2014-11-11 21:03:00",236,8.55,94,8.17,98.7,0,0
"2014-11-11 21:04:00",237,8.53,94,8.15,98.6,0,0
"2014-11-11 21:05:00",238,8.55,94,8.17,98.7,0,0
"2014-11-11 21:06:00",239,8.55,94,8.16,98.6,0,0
"2014-11-11 21:07:00",240,8.55,94,8.16,98.6,0,0
"2014-11-11 21:08:00",241,8.59,94,8.17,98.6,0,0
"2014-11-11 21:09:00",242,8.58,94,8.18,98.6,0,0
"2014-11-11 21:10:00",243,8.58,93.9,8.19,98.6,0,0
"2014-11-11 21:11:00",244,8.56,93.9,8.15,98.4,0,0
"2014-11-11 21:12:00",245,8.55,93.8,8.13,98.3,0,0
"2014-11-11 21:13:00",246,8.56,93.9,8.15,98.4,0,0
"2014-11-11 21:14:00",247,8.55,93.9,8.15,98.4,0,0
"2014-11-11 21:15:00",248,8.52,93.9,8.15,98.4,0,0
"2014-11-11 21:16:00",249,8.5,93.9,8.14,98.4,0,0
"2014-11-11 21:17:00",250,8.49,93.9,8.09,98.3,0,0
"2014-11-11 21:18:00",251,8.47,93.9,8.11,98.3,0,0
"2014-11-11 21:19:00",252,8.48,93.9,8.12,98.4,0,0
"2014-11-11 21:20:00",253,8.49,94,8.09,98.3,0,0
"2014-11-11 21:21:00",254,8.47,93.9,8.08,98.3,0,0
"2014-11-11 21:22:00",255,8.45,94,8.03,98.3,0,0
"2014-11-11 21:23:00",256,8.48,94,8.04,98.4,0,0
"2014-11-11 21:24:00",257,8.48,94,8.09,98.5,0,0
"2014-11-11 21:25:00",258,8.47,94,8.09,98.6,0,0
"2014-11-11 21:26:00",259,8.46,94,8.08,98.5,0,0
"2014-11-11 21:27:00",260,8.47,94,8.06,98.5,0,0
"2014-11-11 21:28:00",261,8.45,94,8.06,98.5,0,0
"2014-11-11 21:29:00",262,8.44,94,8.09,98.5,0,0
"2014-11-11 21:30:00",263,8.45,94,8.11,98.6,0,0
"2014-11-11 21:31:00",264,8.44,94,8.07,98.5,0,0
"2014-11-11 21:32:00",265,8.42,94,8.09,98.5,0,0
"2014-11-11 21:33:00",266,8.4,94,8.03,98.4,0,0
"2014-11-11 21:34:00",267,8.36,93.9,7.926,98,0,0
"2014-11-11 21:35:00",268,8.3,93.9,7.876,97.9,0,0
"2014-11-11 21:36:00",269,8.3,94,7.906,98.2,0,0
"2014-11-11 21:37:00",270,8.31,94.2,7.948,98.5,0,0
"2014-11-11 21:38:00",271,8.29,94.4,7.926,98.5,0,0
"2014-11-11 21:39:00",272,8.31,94.4,7.906,98.6,0,0
"2014-11-11 21:40:00",273,8.31,94.5,7.906,98.6,0,0
"2014-11-11 21:41:00",274,8.31,94.5,7.886,98.7,0,0
"2014-11-11 21:42:00",275,8.3,94.5,7.856,98.7,0,0
"2014-11-11 21:43:00",276,8.29,94.5,7.847,98.8,0,0
"2014-11-11 21:44:00",277,8.27,94.5,7.876,98.9,0,0
"2014-11-11 21:45:00",278,8.27,94.5,7.866,98.9,0,0
"2014-11-11 21:46:00",279,8.25,94.5,7.866,99,0,0
"2014-11-11 21:47:00",280,8.23,94.5,7.866,99,0,0
"2014-11-11 21:48:00",281,8.23,94.6,7.787,98.9,0,0
"2014-11-11 21:49:00",282,8.19,94.5,7.645,98.5,0,0
"2014-11-11 21:50:00",283,8.13,94.5,7.536,98.2,0,0
"2014-11-11 21:51:00",284,8.05,94.4,7.526,98.3,0,0
"2014-11-11 21:52:00",285,7.998,94.4,7.505,98.5,0,0
"2014-11-11 21:53:00",286,8.03,94.6,7.586,98.8,0,0
"2014-11-11 21:54:00",287,8.08,94.9,7.665,99.1,0,0
"2014-11-11 21:55:00",288,8.09,94.9,7.665,99.2,0,0
"2014-11-11 21:56:00",289,8.07,95,7.665,99.2,0,0
"2014-11-11 21:57:00",290,8.07,95.1,7.586,99.2,0,0
"2014-11-11 21:58:00",291,8.07,95.1,7.516,99.1,0,0
"2014-11-11 21:59:00",292,8.02,95,7.484,99.1,0,0
"2014-11-11 22:00:00",293,8.02,95.1,7.546,99.2,0,0
"2014-11-11 22:01:00",294,8.03,95.2,7.586,99.4,0,0
"2014-11-11 22:02:00",295,8.04,95.3,7.606,99.5,0,0
"2014-11-11 22:03:00",296,8.03,95.3,7.645,99.5,0,0
"2014-11-11 22:04:00",297,8.03,95.3,7.665,99.6,0,0
"2014-11-11 22:05:00",298,8.03,95.3,7.706,99.6,0,0
"2014-11-11 22:06:00",299,8.05,95.4,7.747,99.7,0,0
"2014-11-11 22:07:00",300,8.07,95.4,7.747,99.7,0,0
"2014-11-11 22:08:00",301,8.07,95.4,7.735,99.7,0,0
"2014-11-11 22:09:00",302,8.05,95.4,7.726,99.6,0,0
"2014-11-11 22:10:00",303,8.07,95.4,7.706,99.7,0,0
"2014-11-11 22:11:00",304,8.03,95.4,7.706,99.6,0,0
"2014-11-11 22:12:00",305,8.05,95.4,7.716,99.6,0,0
"2014-11-11 22:13:00",306,8.04,95.4,7.687,99.6,0,0
"2014-11-11 22:14:00",307,8.01,95.4,7.555,99.5,0,0
"2014-11-11 22:15:00",308,8.01,95.4,7.424,99.3,0,0
"2014-11-11 22:16:00",309,7.958,95.3,7.355,99.2,0,0
"2014-11-11 22:17:00",310,7.898,95.3,7.355,99.2,0,0
"2014-11-11 22:18:00",311,7.878,95.3,7.345,99.2,0,0
"2014-11-11 22:19:00",312,7.866,95.3,7.314,99.3,0,0
"2014-11-11 22:20:00",313,7.826,95.3,7.204,99.2,0,0
"2014-11-11 22:21:00",314,7.756,95.3,7.184,99.2,0,0
"2014-11-11 22:22:00",315,7.726,95.3,7.184,99.3,0,0
"2014-11-11 22:23:00",316,7.697,95.3,7.144,99.3,0,0
"2014-11-11 22:24:00",317,7.726,95.4,7.164,99.4,0,0
"2014-11-11 22:25:00",318,7.776,95.5,7.244,99.5,0,0
"2014-11-11 22:26:00",319,7.866,95.7,7.385,99.7,0,0
"2014-11-11 22:27:00",320,7.917,95.8,7.405,99.8,0,0
"2014-11-11 22:28:00",321,7.898,95.8,7.345,99.8,0,0
"2014-11-11 22:29:00",322,7.856,95.8,7.244,99.7,0,0
"2014-11-11 22:30:00",323,7.806,95.7,7.144,99.6,0,0
"2014-11-11 22:31:00",324,7.766,95.7,7.104,99.6,0,0
"2014-11-11 22:32:00",325,7.707,95.7,7.104,99.6,0,0
"2014-11-11 22:33:00",326,7.736,95.8,7.144,99.7,0,0
"2014-11-11 22:34:00",327,7.806,95.9,7.124,99.7,0,0
"2014-11-11 22:35:00",328,7.856,95.9,7.134,99.8,0,0
"2014-11-11 22:36:00",329,7.866,96,7.184,99.8,0,0
"2014-11-11 22:37:00",330,7.866,96,7.094,99.9,0,0
"2014-11-11 22:38:00",331,7.756,95.9,6.943,99.8,0,0
"2014-11-11 22:39:00",332,7.687,95.9,6.943,99.8,0,0
"2014-11-11 22:40:00",333,7.646,95.8,7.003,99.8,0,0
"2014-11-11 22:41:00",334,7.627,95.9,7.043,99.9,0,0
"2014-11-11 22:42:00",335,7.646,95.9,7.104,100,0,0
"2014-11-11 22:43:00",336,7.726,96,7.104,100,0,0
"2014-11-11 22:44:00",337,7.756,96.1,7.062,99.9,0,0
"2014-11-11 22:45:00",338,7.816,96.1,7.084,100,0,0
"2014-11-11 22:46:00",339,7.816,96.2,7.053,100,0,0
"2014-11-11 22:47:00",340,7.826,96.2,7.003,100,0,0
"2014-11-11 22:48:00",341,7.846,96.2,7.015,100,0,0
"2014-11-11 22:49:00",342,7.846,96.2,7.074,100,0,0
"2014-11-11 22:50:00",343,7.866,96.3,7.104,100,0,0
"2014-11-11 22:51:00",344,7.866,96.3,7.104,100,0,0
"2014-11-11 22:52:00",345,7.836,96.2,7.124,100,0,0
"2014-11-11 22:53:00",346,7.878,96.3,7.204,100,0,0
"2014-11-11 22:54:00",347,7.917,96.3,7.224,100,0,0
"2014-11-11 22:55:00",348,7.927,96.3,7.285,100,0,0
"2014-11-11 22:56:00",349,7.907,96.3,7.285,100,0,0
"2014-11-11 22:57:00",350,7.888,96.3,7.265,100,0,0
"2014-11-11 22:58:00",351,7.888,96.3,7.224,100,0,0
"2014-11-11 22:59:00",352,7.948,96.3,7.204,100,0,0
"2014-11-11 23:00:00",353,7.968,96.4,7.164,100,0,0
"2014-11-11 23:01:00",354,8.01,96.4,7.253,100,0,0
"2014-11-11 23:02:00",355,8.03,96.3,7.285,100,0,0
"2014-11-11 23:03:00",356,8.01,96.3,7.285,100,0,0
"2014-11-11 23:04:00",357,7.988,96.3,7.233,100,0,0
"2014-11-11 23:05:00",358,7.948,96.2,7.184,100,0,0
"2014-11-11 23:06:00",359,7.927,96.2,7.164,100,0,0
"2014-11-11 23:07:00",360,7.866,96.2,7.144,100,0,0
"2014-11-11 23:08:00",361,7.866,96.2,7.204,100,0,0
"2014-11-11 23:09:00",362,7.907,96.2,7.325,100,0,0
"2014-11-11 23:10:00",363,7.968,96.2,7.385,100,0,0
"2014-11-11 23:11:00",364,7.968,96.2,7.395,100,0,0
"2014-11-11 23:12:00",365,7.927,96.2,7.244,100,0,0
"2014-11-11 23:13:00",366,7.898,96.2,7.184,100,0,0
"2014-11-11 23:14:00",367,7.917,96.2,7.184,100,0,0
"2014-11-11 23:15:00",368,7.978,96.2,7.253,100,0,0
"2014-11-11 23:16:00",369,7.988,96.2,7.375,100,0,0
"2014-11-11 23:17:00",370,7.998,96.2,7.455,100,0,0
"2014-11-11 23:18:00",371,8.03,96.3,7.516,100,0,0
"2014-11-11 23:19:00",372,7.998,96.2,7.536,100,0,0
"2014-11-11 23:20:00",373,8.03,96.2,7.546,100,0,0
"2014-11-11 23:21:00",374,8.05,96.3,7.565,100,0,0
"2014-11-11 23:22:00",375,7.988,96.2,7.415,100,0,0
"2014-11-11 23:23:00",376,7.968,96.2,7.314,100,0,0
"2014-11-11 23:24:00",377,7.948,96.2,7.294,100,0,0
"2014-11-11 23:25:00",378,7.907,96.2,7.233,100,0,0
"2014-11-11 23:26:00",379,7.846,96.1,7.134,100,0,0
"2014-11-11 23:27:00",380,7.787,96,7.104,100,0,0
"2014-11-11 23:28:00",381,7.787,96,7.124,100,0,0
"2014-11-11 23:29:00",382,7.866,96.1,7.265,100,0,0
"2014-11-11 23:30:00",383,7.927,96.2,7.325,100,0,0
"2014-11-11 23:31:00",384,7.958,96.3,7.335,100,0,0
"2014-11-11 23:32:00",385,7.907,96.2,7.244,100,0,0
"2014-11-11 23:33:00",386,7.907,96.2,7.244,100,0,0
"2014-11-11 23:34:00",387,7.907,96.3,7.244,100,0,0
"2014-11-11 23:35:00",388,7.888,96.3,7.174,100,0,0
"2014-11-11 23:36:00",389,7.927,96.3,7.184,100,0,0
"2014-11-11 23:37:00",390,7.988,96.3,7.244,100,0,0
"2014-11-11 23:38:00",391,8.03,96.4,7.244,100,0,0
"2014-11-11 23:39:00",392,7.998,96.4,7.224,100,0,0
