"TOA5","CR800_20","CR800","1273","CR800.Std.07","CPU:OWL_20.CR8","48090","Meteo"
"TIMESTAMP","RECORD","Temp_t","RH_t","Temp_b","RH_b","Rain_mm_Tot","ShortIn"
"TS","RN","Deg C","%","Deg C","%","mm","w/m2"
"","","Smp","Smp","Smp","Smp","Tot","Smp"
2014-11-11 22:53:00,380,8.2,90.4,7.87,99.16,0,0
2014-11-11 22:54:00,381,8.19,90.3,7.85,99.06,0,0
2014-11-11 22:55:00,382,8.22,90.3,7.87,99.06,0,0
2014-11-11 22:56:00,383,8.22,90.3,7.85,98.97,0,0
2014-11-11 22:57:00,384,8.23,90.2,7.9,98.97,0,0
2014-11-11 22:58:00,385,8.25,90.2,7.93,98.97,0,0
2014-11-11 22:59:00,386,8.21,90.1,7.85,98.78,0,0
2014-11-11 23:00:00,387,8.19,90.1,7.83,98.68,0,0
2014-11-11 23:01:00,388,8.16,90.1,7.81,98.68,0,0
2014-11-11 23:02:00,389,8.16,90.1,7.81,98.59,0,0
2014-11-11 23:03:00,390,8.19,90.1,7.83,98.68,0,0
2014-11-11 23:04:00,391,8.19,90.1,7.83,98.68,0,0
2014-11-11 23:05:00,392,8.19,90.1,7.81,98.68,0,0
2014-11-11 23:06:00,393,8.15,90,7.8,98.59,0,0
2014-11-11 23:07:00,394,8.22,90.2,7.85,98.68,0,0
2014-11-11 23:08:00,395,8.27,90.2,7.92,98.78,0,0
2014-11-11 23:09:00,396,8.2,90.1,7.85,98.68,0,0
2014-11-11 23:10:00,397,8.15,90,7.8,98.59,0,0
2014-11-11 23:11:00,398,8.12,90,7.74,98.59,0,0
2014-11-11 23:12:00,399,8.18,90.1,7.8,98.59,0,0
2014-11-11 23:13:00,400,8.19,90.1,7.83,98.68,0,0
2014-11-11 23:14:00,401,8.23,90.2,7.9,98.78,0,0
2014-11-11 23:15:00,402,8.25,90.2,7.87,98.78,0,0
2014-11-11 23:16:00,403,8.24,90.2,7.89,98.78,0,0
2014-11-11 23:17:00,404,8.24,90.2,7.86,98.78,0,0
2014-11-11 23:18:00,405,8.24,90.2,7.91,98.87,0,0
2014-11-11 23:19:00,406,8.22,90.2,7.88,98.78,0,0
2014-11-11 23:20:00,407,8.2,90.2,7.87,98.78,0,0
2014-11-11 23:21:00,408,8.19,90.2,7.76,98.78,0,0
2014-11-11 23:22:00,409,8.22,90.2,7.81,98.78,0,0
2014-11-11 23:23:00,410,8.28,90.3,7.89,98.87,0,0
2014-11-11 23:24:00,411,8.28,90.3,7.88,98.97,0,0
2014-11-11 23:25:00,412,8.19,90.2,7.75,98.78,0,0
2014-11-11 23:26:00,413,8.22,90.3,7.76,98.78,0,0
2014-11-11 23:27:00,414,8.3,90.4,7.89,98.97,0,0
2014-11-11 23:28:00,415,8.28,90.3,7.89,98.97,0,0
2014-11-11 23:29:00,416,8.3,90.3,7.81,98.78,0,0
2014-11-11 23:30:00,417,8.22,90.2,7.72,98.59,0,0
2014-11-11 23:31:00,418,8.16,90.1,7.66,98.49,0,0
2014-11-11 23:32:00,419,8.14,90.1,7.6,98.49,0,0
2014-11-11 23:33:00,420,8.11,90.1,7.6,98.59,0,0
2014-11-11 23:34:00,421,8.06,90.1,7.56,98.59,0,0
2014-11-11 23:35:00,422,8.23,90.4,7.76,98.87,0,0
2014-11-11 23:36:00,423,8.2,90.3,7.69,98.78,0,0
2014-11-11 23:37:00,424,8.14,90.3,7.6,98.78,0,0
2014-11-11 23:38:00,425,8.2,90.4,7.66,98.87,0,0
2014-11-11 23:39:00,426,8.3,90.5,7.77,99.06,0,0
2014-11-11 23:40:00,427,8.24,90.5,7.74,99.06,0,0
2014-11-11 23:41:00,428,8.3,90.6,7.9,99.25,0,0
2014-11-11 23:42:00,429,8.4,90.6,8.07,99.35,0,0
2014-11-11 23:43:00,430,8.32,90.5,7.97,99.25,0,0
2014-11-11 23:44:00,431,8.45,90.7,8.04,99.35,0,0
2014-11-11 23:45:00,432,8.44,90.6,8,99.25,0,0
2014-11-11 23:46:00,433,8.45,90.6,8.05,99.25,0,0
2014-11-11 23:47:00,434,8.5,90.6,8.12,99.25,0,0
2014-11-11 23:48:00,435,8.4,90.4,8.03,99.16,0,0
2014-11-11 23:49:00,436,8.38,90.4,7.91,99.06,0,0
2014-11-11 23:50:00,437,8.32,90.3,7.8,98.87,0,0
2014-11-11 23:51:00,438,8.26,90.3,7.72,98.78,0,0
2014-11-11 23:52:00,439,8.38,90.5,7.89,98.97,0,0
2014-11-11 23:53:00,440,8.49,90.6,8.07,99.16,0,0
2014-11-11 23:54:00,441,8.55,90.6,8.21,99.25,0,0
2014-11-11 23:55:00,442,8.48,90.5,8.15,99.16,0,0
2014-11-11 23:56:00,443,8.48,90.4,8.17,99.16,0,0
2014-11-11 23:57:00,444,8.39,90.3,8.02,98.97,0,0
2014-11-11 23:58:00,445,8.51,90.5,8.09,99.06,0,0
2014-11-11 23:59:00,446,8.39,90.3,7.95,98.87,0,0
2014-11-12 00:00:00,447,8.46,90.4,8.03,98.97,0,0
2014-11-12 00:01:00,448,8.51,90.5,8.16,99.06,0,0
2014-11-12 00:02:00,449,8.57,90.5,8.17,99.06,0,0
2014-11-12 00:03:00,450,8.56,90.4,8.22,99.06,0,0
2014-11-12 00:04:00,451,8.53,90.4,8.16,98.97,0,0
2014-11-12 00:05:00,452,8.55,90.4,8.21,99.06,0,0
2014-11-12 00:06:00,453,8.59,90.4,8.26,98.97,0,0
2014-11-12 00:07:00,454,8.57,90.4,8.24,98.87,0,0
2014-11-12 00:08:00,455,8.55,90.3,8.21,98.78,0,0
2014-11-12 00:09:00,456,8.49,90.2,8.13,98.68,0,0
2014-11-12 00:10:00,457,8.54,90.3,8.17,98.78,0,0
2014-11-12 00:11:00,458,8.45,90.2,8.08,98.68,0,0
2014-11-12 00:12:00,459,8.44,90.2,8.03,98.68,0,0
2014-11-12 00:13:00,460,8.49,90.4,8.13,98.78,0,0
2014-11-12 00:14:00,461,8.49,90.4,8.06,98.78,0,0
2014-11-12 00:15:00,462,8.48,90.4,8.05,98.78,0,0
2014-11-12 00:16:00,463,8.46,90.4,8.08,98.87,0,0
2014-11-12 00:17:00,464,8.45,90.4,8.09,98.87,0,0
2014-11-12 00:18:00,465,8.43,90.4,7.99,98.87,0,0
2014-11-12 00:19:00,466,8.36,90.3,7.92,98.78,0,0
2014-11-12 00:20:00,467,8.34,90.3,7.86,98.68,0,0
2014-11-12 00:21:00,468,8.31,90.4,7.87,98.78,0,0
2014-11-12 00:22:00,469,8.46,90.6,8.09,99.06,0,0
2014-11-12 00:23:00,470,8.4,90.5,7.95,98.97,0,0
2014-11-12 00:24:00,471,8.4,90.5,7.97,98.97,0,0
2014-11-12 00:25:00,472,8.39,90.5,7.97,99.06,0,0
2014-11-12 00:26:00,473,8.37,90.5,7.91,98.97,0,0
2014-11-12 00:27:00,474,8.36,90.5,7.95,99.06,0,0
2014-11-12 00:28:00,475,8.28,90.4,7.79,98.97,0,0
2014-11-12 00:29:00,476,8.26,90.4,7.76,98.97,0,0
2014-11-12 00:30:00,477,8.29,90.5,7.8,98.97,0,0
2014-11-12 00:31:00,478,8.34,90.6,7.91,99.16,0,0
2014-11-12 00:32:00,479,8.22,90.5,7.76,99.06,0,0
2014-11-12 00:33:00,480,8.24,90.6,7.83,99.16,0,0
2014-11-12 00:34:00,481,8.3,90.6,7.85,99.25,0,0
2014-11-12 00:35:00,482,8.28,90.6,7.92,99.25,0,0
2014-11-12 00:36:00,483,8.2,90.6,7.83,99.25,0,0
2014-11-12 00:37:00,484,8.25,90.6,7.85,99.35,0,0
2014-11-12 00:38:00,485,8.19,90.6,7.79,99.25,0,0
2014-11-12 00:39:00,486,8.1,90.6,7.68,99.25,0,0
2014-11-12 00:40:00,487,8.1,90.6,7.67,99.25,0,0
2014-11-12 00:41:00,488,8.11,90.7,7.7,99.25,0,0
2014-11-12 00:42:00,489,8,90.6,7.62,99.25,0,0
2014-11-12 00:43:00,490,7.972,90.6,7.64,99.25,0,0
2014-11-12 00:44:00,491,7.941,90.6,7.6,99.25,0,0
2014-11-12 00:45:00,492,8.03,90.7,7.7,99.45,0,0
2014-11-12 00:46:00,493,8.04,90.8,7.74,99.45,0,0
2014-11-12 00:47:00,494,8.02,90.8,7.71,99.45,0,0
2014-11-12 00:48:00,495,7.961,90.8,7.64,99.45,0,0
2014-11-12 00:49:00,496,7.961,90.8,7.58,99.45,0,0
2014-11-12 00:50:00,497,7.951,90.8,7.52,99.45,0,0
2014-11-12 00:51:00,498,7.922,90.8,7.48,99.45,0,0
2014-11-12 00:52:00,499,7.932,90.9,7.44,99.45,0,0
2014-11-12 00:53:00,500,7.961,90.9,7.56,99.54,0,0
2014-11-12 00:54:00,501,8.04,91,7.6,99.54,0,0
2014-11-12 00:55:00,502,8.05,91,7.68,99.64,0,0
2014-11-12 00:56:00,503,7.961,91,7.65,99.64,0,0
2014-11-12 00:57:00,504,7.972,91,7.66,99.64,0,0
2014-11-12 00:58:00,505,8.04,91.1,7.72,99.73,0,0
2014-11-12 00:59:00,506,8.03,91.1,7.74,99.73,0,0
2014-11-12 01:00:00,507,7.941,91,7.57,99.64,0,0
2014-11-12 01:01:00,508,7.922,91,7.58,99.64,0,0
2014-11-12 01:02:00,509,7.961,91,7.66,99.73,0,0
2014-11-12 01:03:00,510,7.961,91,7.68,99.73,0,0
2014-11-12 01:04:00,511,8.02,91.1,7.74,99.73,0,0
2014-11-12 01:05:00,512,8.02,91.1,7.76,99.73,0,0
2014-11-12 01:06:00,513,7.932,91,7.69,99.73,0,0
2014-11-12 01:07:00,514,7.881,91,7.6,99.73,0,0
2014-11-12 01:08:00,515,7.79,91,7.48,99.64,0,0
2014-11-12 01:09:00,516,7.932,91.1,7.68,99.73,0,0
2014-11-12 01:10:00,517,7.981,91.1,7.7,99.73,0,0
2014-11-12 01:11:00,518,8.02,91.1,7.76,99.83,0,0
2014-11-12 01:12:00,519,7.981,91.1,7.72,99.83,0,0
2014-11-12 01:13:00,520,7.922,91.1,7.68,99.83,0,0
2014-11-12 01:14:00,521,7.981,91.1,7.72,99.83,0,0
2014-11-12 01:15:00,522,8.04,91.2,7.82,99.83,0,0
2014-11-12 01:16:00,523,8.04,91.2,7.77,99.83,0,0
2014-11-12 01:17:00,524,8.01,91.1,7.74,99.83,0,0
2014-11-12 01:18:00,525,8.06,91.2,7.8,99.83,0,0
2014-11-12 01:19:00,526,8.11,91.2,7.88,99.83,0,0
2014-11-12 01:20:00,527,8.12,91.2,7.92,99.83,0,0
2014-11-12 01:21:00,528,8.06,91.1,7.83,99.83,0,0
2014-11-12 01:22:00,529,8.1,91.1,7.86,99.83,0,0
2014-11-12 01:23:00,530,8.11,91.1,7.87,99.73,0,0
2014-11-12 01:24:00,531,8.24,91.2,8.02,99.83,0,0
2014-11-12 01:25:00,532,8.24,91.2,8.09,99.83,0,0
2014-11-12 01:26:00,533,8.24,91.2,8.08,99.73,0,0
2014-11-12 01:27:00,534,8.26,91.2,8.09,99.73,0,0
2014-11-12 01:28:00,535,8.28,91.1,8.1,99.73,0,0
2014-11-12 01:29:00,536,8.3,91.1,8.12,99.64,0,0
2014-11-12 01:30:00,537,8.32,91.1,8.14,99.64,0,0
2014-11-12 01:31:00,538,8.3,91.1,8.13,99.64,0,0
2014-11-12 01:32:00,539,8.31,91,8.11,99.54,0,0
2014-11-12 01:33:00,540,8.31,91,8.11,99.54,0,0
2014-11-12 01:34:00,541,8.32,91,8.13,99.54,0,0
2014-11-12 01:35:00,542,8.36,91,8.15,99.45,0,0
2014-11-12 01:36:00,543,8.34,91,8.17,99.54,0,0
2014-11-12 01:37:00,544,8.35,91,8.15,99.45,0,0
2014-11-12 01:38:00,545,8.33,90.9,8.11,99.45,0,0
2014-11-12 01:39:00,546,8.4,91,8.21,99.45,0,0
2014-11-12 01:40:00,547,8.4,91,8.22,99.45,0,0
2014-11-12 01:41:00,548,8.4,90.9,8.21,99.45,0,0
2014-11-12 01:42:00,549,8.4,90.9,8.21,99.35,0,0
2014-11-12 01:43:00,550,8.4,90.9,8.25,99.35,0,0
2014-11-12 01:44:00,551,8.45,90.9,8.29,99.35,0,0
2014-11-12 01:45:00,552,8.49,90.9,8.36,99.35,0,0
2014-11-12 01:46:00,553,8.54,90.9,8.38,99.25,0,0
2014-11-12 01:47:00,554,8.59,90.9,8.43,99.25,0,0
2014-11-12 01:48:00,555,8.55,90.8,8.39,99.06,0,0
2014-11-12 01:49:00,556,8.55,90.7,8.4,99.06,0,0
2014-11-12 01:50:00,557,8.55,90.7,8.39,98.97,0,0
2014-11-12 01:51:00,558,8.55,90.7,8.4,98.97,0,0
2014-11-12 01:52:00,559,8.57,90.7,8.42,98.97,0,0
2014-11-12 01:53:00,560,8.58,90.6,8.42,98.97,0,0
2014-11-12 01:54:00,561,8.55,90.6,8.39,98.87,0,0
2014-11-12 01:55:00,562,8.57,90.6,8.43,98.87,0,0
2014-11-12 01:56:00,563,8.59,90.6,8.42,98.87,0,0
2014-11-12 01:57:00,564,8.61,90.6,8.46,98.87,0,0
2014-11-12 01:58:00,565,8.65,90.6,8.52,98.87,0,0
2014-11-12 01:59:00,566,8.62,90.6,8.47,98.78,0,0
2014-11-12 02:00:00,567,8.6,90.5,8.47,98.78,0,0
2014-11-12 02:01:00,568,8.6,90.5,8.47,98.78,0,0
2014-11-12 02:02:00,569,8.62,90.5,8.46,98.78,0,0
2014-11-12 02:03:00,570,8.61,90.5,8.49,98.78,0,0
2014-11-12 02:04:00,571,8.65,90.5,8.53,98.78,0,0
2014-11-12 02:05:00,572,8.68,90.5,8.54,98.78,0,0
2014-11-12 02:06:00,573,8.66,90.5,8.52,98.78,0,0
2014-11-12 02:07:00,574,8.65,90.5,8.51,98.78,0,0
2014-11-12 02:08:00,575,8.71,90.6,8.58,98.78,0,0
2014-11-12 02:09:00,576,8.71,90.5,8.6,98.78,0,0
2014-11-12 02:10:00,577,8.74,90.5,8.61,98.78,0,0
2014-11-12 02:11:00,578,8.73,90.5,8.58,98.68,0,0
2014-11-12 02:12:00,579,8.71,90.4,8.56,98.59,0,0
2014-11-12 02:13:00,580,8.72,90.4,8.55,98.59,0,0
2014-11-12 02:14:00,581,8.7,90.4,8.54,98.59,0,0
2014-11-12 02:15:00,582,8.73,90.5,8.59,98.68,0,0
2014-11-12 02:16:00,583,8.73,90.4,8.59,98.68,0,0
2014-11-12 02:17:00,584,8.74,90.4,8.6,98.68,0,0
2014-11-12 02:18:00,585,8.79,90.5,8.62,98.68,0,0
2014-11-12 02:19:00,586,8.78,90.4,8.64,98.68,0,0
2014-11-12 02:20:00,587,8.79,90.4,8.64,98.68,0,0
2014-11-12 02:21:00,588,8.78,90.4,8.62,98.68,0,0
2014-11-12 02:22:00,589,8.77,90.4,8.62,98.68,0,0
2014-11-12 02:23:00,590,8.81,90.4,8.66,98.68,0,0
2014-11-12 02:24:00,591,8.8,90.4,8.67,98.68,0,0
2014-11-12 02:25:00,592,8.81,90.4,8.68,98.68,0,0
2014-11-12 02:26:00,593,8.8,90.4,8.68,98.59,0,0
2014-11-12 02:27:00,594,8.81,90.4,8.68,98.59,0,0
2014-11-12 02:28:00,595,8.81,90.4,8.69,98.59,0,0
2014-11-12 02:29:00,596,8.81,90.4,8.7,98.59,0,0
2014-11-12 02:30:00,597,8.83,90.4,8.7,98.68,0,0
2014-11-12 02:31:00,598,8.85,90.4,8.74,98.59,0,0
2014-11-12 02:32:00,599,8.86,90.4,8.74,98.59,0,0
2014-11-12 02:33:00,600,8.87,90.4,8.74,98.59,0,0
2014-11-12 02:34:00,601,8.87,90.4,8.74,98.59,0,0
2014-11-12 02:35:00,602,8.87,90.4,8.76,98.49,0,0
2014-11-12 02:36:00,603,8.88,90.4,8.76,98.49,0,0
2014-11-12 02:37:00,604,8.89,90.4,8.78,98.49,0,0
2014-11-12 02:38:00,605,8.87,90.4,8.78,98.49,0,0
2014-11-12 02:39:00,606,8.88,90.3,8.78,98.49,0,0
2014-11-12 02:40:00,607,8.88,90.3,8.78,98.49,0,0
2014-11-12 02:41:00,608,8.89,90.3,8.78,98.49,0,0
2014-11-12 02:42:00,609,8.89,90.3,8.78,98.49,0,0
2014-11-12 02:43:00,610,8.88,90.3,8.78,98.49,0,0
2014-11-12 02:44:00,611,8.87,90.4,8.77,98.49,0,0
2014-11-12 02:45:00,612,8.87,90.4,8.77,98.49,0,0
2014-11-12 02:46:00,613,8.88,90.4,8.76,98.49,0,0
2014-11-12 02:47:00,614,8.88,90.4,8.76,98.59,0,0
2014-11-12 02:48:00,615,8.89,90.4,8.77,98.59,0,0
2014-11-12 02:49:00,616,8.89,90.4,8.78,98.59,0,0
2014-11-12 02:50:00,617,8.89,90.4,8.78,98.59,0,0
2014-11-12 02:51:00,618,8.89,90.4,8.77,98.59,0,0
2014-11-12 02:52:00,619,8.88,90.4,8.77,98.59,0,0
2014-11-12 02:53:00,620,8.89,90.4,8.76,98.59,0,0
2014-11-12 02:54:00,621,8.87,90.4,8.76,98.59,0,0
2014-11-12 02:55:00,622,8.87,90.5,8.72,98.59,0,0
2014-11-12 02:56:00,623,8.87,90.5,8.73,98.59,0,0
2014-11-12 02:57:00,624,8.87,90.5,8.73,98.68,0,0
2014-11-12 02:58:00,625,8.87,90.5,8.72,98.68,0,0
2014-11-12 02:59:00,626,8.88,90.5,8.74,98.68,0,0
2014-11-12 03:00:00,627,8.86,90.5,8.74,98.68,0,0
2014-11-12 03:01:00,628,8.87,90.5,8.74,98.68,0,0
2014-11-12 03:02:00,629,8.85,90.5,8.72,98.78,0,0
2014-11-12 03:03:00,630,8.85,90.5,8.72,98.78,0,0
2014-11-12 03:04:00,631,8.87,90.6,8.73,98.78,0,0
2014-11-12 03:05:00,632,8.87,90.6,8.72,98.78,0,0
2014-11-12 03:06:00,633,8.86,90.6,8.74,98.78,0,0
2014-11-12 03:07:00,634,8.85,90.6,8.74,98.78,0,0
2014-11-12 03:08:00,635,8.87,90.6,8.74,98.78,0,0
2014-11-12 03:09:00,636,8.85,90.6,8.74,98.78,0,0
2014-11-12 03:10:00,637,8.87,90.6,8.74,98.78,0,0
2014-11-12 03:11:00,638,8.85,90.6,8.74,98.78,0,0
2014-11-12 03:12:00,639,8.86,90.6,8.74,98.78,0,0
2014-11-12 03:13:00,640,8.85,90.6,8.73,98.78,0,0
2014-11-12 03:14:00,641,8.85,90.6,8.72,98.78,0,0
2014-11-12 03:15:00,642,8.85,90.6,8.7,98.87,0,0
2014-11-12 03:16:00,643,8.85,90.6,8.75,98.87,0,0
2014-11-12 03:17:00,644,8.85,90.7,8.74,98.87,0,0
2014-11-12 03:18:00,645,8.85,90.6,8.74,98.87,0,0
2014-11-12 03:19:00,646,8.84,90.7,8.74,98.87,0,0
2014-11-12 03:20:00,647,8.83,90.7,8.74,98.87,0,0
2014-11-12 03:21:00,648,8.82,90.7,8.74,98.87,0,0
2014-11-12 03:22:00,649,8.83,90.7,8.73,98.87,0,0
2014-11-12 03:23:00,650,8.83,90.7,8.72,98.87,0,0
2014-11-12 03:24:00,651,8.82,90.7,8.7,98.97,0,0
2014-11-12 03:25:00,652,8.82,90.7,8.72,98.97,0,0
2014-11-12 03:26:00,653,8.81,90.7,8.7,98.97,0,0
2014-11-12 03:27:00,654,8.81,90.7,8.72,98.97,0,0
2014-11-12 03:28:00,655,8.8,90.7,8.7,98.97,0,0
2014-11-12 03:29:00,656,8.81,90.7,8.72,98.97,0,0
2014-11-12 03:30:00,657,8.79,90.8,8.7,98.97,0,0
2014-11-12 03:31:00,658,8.8,90.8,8.69,99.06,0,0
2014-11-12 03:32:00,659,8.8,90.8,8.7,99.06,0,0
2014-11-12 03:33:00,660,8.79,90.8,8.7,99.06,0,0
2014-11-12 03:34:00,661,8.79,90.8,8.69,99.06,0,0
2014-11-12 03:35:00,662,8.8,90.8,8.68,99.06,0,0
2014-11-12 03:36:00,663,8.77,90.8,8.68,99.06,0,0
2014-11-12 03:37:00,664,8.77,90.8,8.67,99.06,0,0
2014-11-12 03:38:00,665,8.77,90.8,8.68,99.06,0,0
2014-11-12 03:39:00,666,8.77,90.8,8.68,99.06,0,0
2014-11-12 03:40:00,667,8.76,90.9,8.68,99.16,0,0
2014-11-12 03:41:00,668,8.76,90.9,8.66,99.16,0,0
2014-11-12 03:42:00,669,8.76,90.9,8.66,99.16,0,0
2014-11-12 03:43:00,670,8.76,90.9,8.64,99.16,0,0
2014-11-12 03:44:00,671,8.74,90.9,8.64,99.16,0,0
2014-11-12 03:45:00,672,8.75,90.9,8.64,99.25,0,0
2014-11-12 03:46:00,673,8.75,90.9,8.62,99.25,0,0
2014-11-12 03:47:00,674,8.73,90.9,8.64,99.25,0,0
2014-11-12 03:48:00,675,8.73,90.9,8.61,99.25,0,0
2014-11-12 03:49:00,676,8.73,91,8.61,99.25,0,0
2014-11-12 03:50:00,677,8.73,91,8.6,99.35,0,0
2014-11-12 03:51:00,678,8.71,91,8.59,99.35,0,0
2014-11-12 03:52:00,679,8.71,91,8.6,99.35,0,0
2014-11-12 03:53:00,680,8.73,91,8.6,99.35,0,0
2014-11-12 03:54:00,681,8.71,91,8.62,99.35,0,0
2014-11-12 03:55:00,682,8.7,91,8.59,99.35,0,0
2014-11-12 03:56:00,683,8.71,91.1,8.6,99.45,0,0
2014-11-12 03:57:00,684,8.71,91.1,8.58,99.45,0,0
2014-11-12 03:58:00,685,8.69,91.1,8.6,99.45,0,0
2014-11-12 03:59:00,686,8.7,91.1,8.59,99.45,0,0
2014-11-12 04:00:00,687,8.69,91.1,8.6,99.45,0,0
2014-11-12 04:01:00,688,8.69,91.1,8.58,99.45,0,0
2014-11-12 04:02:00,689,8.67,91.1,8.56,99.45,0,0
2014-11-12 04:03:00,690,8.67,91.1,8.58,99.45,0,0
2014-11-12 04:04:00,691,8.68,91.1,8.56,99.45,0,0
2014-11-12 04:05:00,692,8.67,91.1,8.55,99.45,0,0
2014-11-12 04:06:00,693,8.67,91.1,8.56,99.45,0,0
2014-11-12 04:07:00,694,8.67,91.2,8.56,99.45,0,0
2014-11-12 04:08:00,695,8.67,91.2,8.56,99.45,0,0
2014-11-12 04:09:00,696,8.65,91.2,8.54,99.54,0,0
2014-11-12 04:10:00,697,8.65,91.2,8.54,99.54,0,0
2014-11-12 04:11:00,698,8.65,91.2,8.55,99.54,0,0
2014-11-12 04:12:00,699,8.62,91.2,8.54,99.54,0,0
2014-11-12 04:13:00,700,8.65,91.2,8.54,99.54,0,0
2014-11-12 04:14:00,701,8.63,91.2,8.54,99.54,0,0
2014-11-12 04:15:00,702,8.63,91.2,8.54,99.54,0,0
2014-11-12 04:16:00,703,8.65,91.2,8.54,99.54,0,0
2014-11-12 04:17:00,704,8.62,91.3,8.54,99.54,0,0
2014-11-12 04:18:00,705,8.61,91.3,8.55,99.54,0,0
2014-11-12 04:19:00,706,8.62,91.3,8.55,99.54,0,0
2014-11-12 04:20:00,707,8.62,91.3,8.54,99.64,0,0
2014-11-12 04:21:00,708,8.62,91.3,8.52,99.64,0,0
2014-11-12 04:22:00,709,8.62,91.3,8.52,99.64,0,0
2014-11-12 04:23:00,710,8.62,91.3,8.51,99.64,0,0
2014-11-12 04:24:00,711,8.63,91.3,8.53,99.64,0,0
2014-11-12 04:25:00,712,8.62,91.3,8.52,99.64,0,0
2014-11-12 04:26:00,713,8.61,91.3,8.52,99.64,0,0
2014-11-12 04:27:00,714,8.61,91.3,8.53,99.64,0,0
2014-11-12 04:28:00,715,8.6,91.3,8.52,99.64,0,0
2014-11-12 04:29:00,716,8.6,91.3,8.52,99.64,0,0
2014-11-12 04:30:00,717,8.6,91.3,8.52,99.64,0,0
2014-11-12 04:31:00,718,8.59,91.3,8.52,99.73,0,0
2014-11-12 04:32:00,719,8.6,91.3,8.52,99.73,0,0
2014-11-12 04:33:00,720,8.59,91.3,8.51,99.73,0,0
2014-11-12 04:34:00,721,8.6,91.3,8.52,99.73,0,0
2014-11-12 04:35:00,722,8.59,91.4,8.52,99.73,0,0
2014-11-12 04:36:00,723,8.59,91.4,8.51,99.73,0,0
2014-11-12 04:37:00,724,8.59,91.4,8.51,99.73,0,0
2014-11-12 04:38:00,725,8.59,91.4,8.51,99.73,0,0
2014-11-12 04:39:00,726,8.58,91.4,8.47,99.73,0,0
2014-11-12 04:40:00,727,8.57,91.4,8.49,99.73,0,0
2014-11-12 04:41:00,728,8.57,91.4,8.47,99.73,0,0
2014-11-12 04:42:00,729,8.57,91.4,8.47,99.73,0,0
2014-11-12 04:43:00,730,8.55,91.4,8.45,99.73,0,0
2014-11-12 04:44:00,731,8.55,91.4,8.44,99.73,0,0
2014-11-12 04:45:00,732,8.53,91.4,8.43,99.73,0,0
2014-11-12 04:46:00,733,8.53,91.4,8.43,99.73,0,0
2014-11-12 04:47:00,734,8.53,91.4,8.43,99.73,0,0
2014-11-12 04:48:00,735,8.52,91.4,8.42,99.73,0,0
2014-11-12 04:49:00,736,8.51,91.4,8.43,99.73,0,0
2014-11-12 04:50:00,737,8.52,91.4,8.43,99.83,0,0
2014-11-12 04:51:00,738,8.51,91.4,8.41,99.83,0,0
2014-11-12 04:52:00,739,8.51,91.4,8.4,99.83,0,0
2014-11-12 04:53:00,740,8.5,91.5,8.39,99.83,0,0
2014-11-12 04:54:00,741,8.49,91.5,8.39,99.83,0,0
2014-11-12 04:55:00,742,8.49,91.5,8.39,99.83,0,0
2014-11-12 04:56:00,743,8.49,91.5,8.39,99.83,0,0
2014-11-12 04:57:00,744,8.48,91.5,8.39,99.83,0,0
2014-11-12 04:58:00,745,8.46,91.5,8.39,99.83,0,0
2014-11-12 04:59:00,746,8.49,91.5,8.38,99.83,0,0
2014-11-12 05:00:00,747,8.46,91.5,8.37,99.83,0,0
2014-11-12 05:01:00,748,8.46,91.5,8.37,99.83,0,0
2014-11-12 05:02:00,749,8.46,91.5,8.38,99.83,0,0
2014-11-12 05:03:00,750,8.46,91.5,8.37,99.83,0,0
2014-11-12 05:04:00,751,8.45,91.5,8.37,99.83,0,0
2014-11-12 05:05:00,752,8.45,91.5,8.37,99.83,0,0
2014-11-12 05:06:00,753,8.45,91.5,8.37,99.92,0,0
2014-11-12 05:07:00,754,8.46,91.5,8.36,99.83,0,0
2014-11-12 05:08:00,755,8.44,91.5,8.35,99.92,0,0
2014-11-12 05:09:00,756,8.45,91.5,8.34,99.92,0,0
2014-11-12 05:10:00,757,8.44,91.5,8.35,99.92,0,0
2014-11-12 05:11:00,758,8.45,91.6,8.35,99.92,0,0
2014-11-12 05:12:00,759,8.44,91.6,8.36,99.92,0,0
2014-11-12 05:13:00,760,8.44,91.6,8.36,99.92,0,0
2014-11-12 05:14:00,761,8.45,91.6,8.35,99.92,0,0
2014-11-12 05:15:00,762,8.44,91.6,8.35,99.92,0,0
2014-11-12 05:16:00,763,8.46,91.6,8.35,100.02,0,0
2014-11-12 05:17:00,764,8.44,91.6,8.35,99.92,0,0
2014-11-12 05:18:00,765,8.44,91.6,8.35,100.02,0,0
2014-11-12 05:19:00,766,8.44,91.6,8.35,100.02,0,0
2014-11-12 05:20:00,767,8.45,91.6,8.35,100.02,0,0
2014-11-12 05:21:00,768,8.46,91.6,8.35,100.02,0,0
2014-11-12 05:22:00,769,8.45,91.6,8.37,100.02,0,0
2014-11-12 05:23:00,770,8.46,91.6,8.36,100.02,0,0
2014-11-12 05:24:00,771,8.45,91.6,8.36,100.02,0,0
2014-11-12 05:25:00,772,8.46,91.6,8.37,100.02,0,0
2014-11-12 05:26:00,773,8.45,91.6,8.35,100.02,0,0
2014-11-12 05:27:00,774,8.45,91.6,8.35,100.02,0,0
2014-11-12 05:28:00,775,8.44,91.6,8.37,100.02,0,0
2014-11-12 05:29:00,776,8.46,91.6,8.37,100.02,0,0
