"TOA5","CR800_50","CR800","1074","CR800.Std.07","CPU:OWL_50.CR8","55452","Wind"
"TIMESTAMP","RECORD","Wind_Speed","Wind_Direction","Std_Dev_Wind_Dir"
"2014-11-11 19:13:00",126,0.209,25.21,31.71
"2014-11-11 19:14:00",127,0.415,56.24,29.76
"2014-11-11 19:15:00",128,0.528,33.54,21.45
"2014-11-11 19:16:00",129,0.492,42.68,0
"2014-11-11 19:17:00",130,0.456,36.99,0
"2014-11-11 19:18:00",131,0.499,58.86,0
"2014-11-11 19:19:00",132,0.298,6.316,27.57
"2014-11-11 19:20:00",133,0.59,16.81,16.9
"2014-11-11 19:21:00",134,0.514,5.045,26.33
"2014-11-11 19:22:00",135,0.455,33.29,27.05
"2014-11-11 19:23:00",136,0.529,358.2,15.19
"2014-11-11 19:24:00",137,0.513,32.83,0
"2014-11-11 19:25:00",138,0.419,16.16,0
"2014-11-11 19:26:00",139,0.493,21.09,0
"2014-11-11 19:27:00",140,0.505,52.77,0
"2014-11-11 19:28:00",141,0.439,349.3,23.27
"2014-11-11 19:29:00",142,0.468,12.42,9.66
"2014-11-11 19:30:00",143,0.505,9.38,6.627
"2014-11-11 19:31:00",144,0.505,17.74,36.84
"2014-11-11 19:32:00",145,0.404,36.17,15.06
"2014-11-11 19:33:00",146,0.564,355.8,0
"2014-11-11 19:34:00",147,0.428,10.93,0
"2014-11-11 19:35:00",148,0.525,358.5,0
"2014-11-11 19:36:00",149,0.415,356.9,0
"2014-11-11 19:37:00",150,0.22,30.5,12.09
"2014-11-11 19:38:00",151,0.508,10.36,21.77
"2014-11-11 19:39:00",152,0.346,28.41,34.36
"2014-11-11 19:40:00",153,0.4,40.07,0
"2014-11-11 19:41:00",154,0.469,31.26,0
"2014-11-11 19:42:00",155,0.313,46.82,0
"2014-11-11 19:43:00",156,0.538,55.01,0
"2014-11-11 19:44:00",157,0.484,34.76,0
"2014-11-11 19:45:00",158,0.394,22.08,0
"2014-11-11 19:46:00",159,0.6,31.1,0
"2014-11-11 19:47:00",160,0.564,46.85,13.32
"2014-11-11 19:48:00",161,0.348,47.02,6.87
"2014-11-11 19:49:00",162,0.476,9.01,24
"2014-11-11 19:50:00",163,0.493,57.63,11.07
"2014-11-11 19:51:00",164,0.374,42.77,0
"2014-11-11 19:52:00",165,0.412,23.33,0
"2014-11-11 19:53:00",166,0.371,22.86,0
"2014-11-11 19:54:00",167,0.357,24.19,0
"2014-11-11 19:55:00",168,0.535,32.49,21.64
"2014-11-11 19:56:00",169,0.323,19.27,22.19
"2014-11-11 19:57:00",170,0.406,110.7,66.33
"2014-11-11 19:58:00",171,0.493,27.54,30.6
"2014-11-11 19:59:00",172,0.58,19.1,28.61
"2014-11-11 20:00:00",173,0.448,60.23,0
"2014-11-11 20:01:00",174,0.446,3.337,0
"2014-11-11 20:02:00",175,0.432,26.66,0
"2014-11-11 20:03:00",176,0.518,23.63,0
"2014-11-11 20:04:00",177,0.668,51.41,13.82
"2014-11-11 20:05:00",178,0.353,40.07,20.86
"2014-11-11 20:06:00",179,0.306,22.77,12.72
"2014-11-11 20:07:00",180,0.437,7.864,21.78
"2014-11-11 20:08:00",181,0.456,20.82,0
"2014-11-11 20:09:00",182,0.248,22.25,0
"2014-11-11 20:10:00",183,0.23,10.03,0
"2014-11-11 20:11:00",184,0.348,14.16,0
"2014-11-11 20:12:00",185,0.328,17.77,0
"2014-11-11 20:13:00",186,0.4,103,89.2
"2014-11-11 20:14:00",187,0.352,359.8,45.89
"2014-11-11 20:15:00",188,0.333,31.5,35.21
"2014-11-11 20:16:00",189,0.549,37.95,19.21
"2014-11-11 20:17:00",190,0.504,71.47,62.38
"2014-11-11 20:18:00",191,0.649,8.65,0
"2014-11-11 20:19:00",192,0.547,66.09,0
"2014-11-11 20:20:00",193,0.256,303.2,0
"2014-11-11 20:21:00",194,0.349,32.76,0
"2014-11-11 20:22:00",195,0.387,47.02,54.83
"2014-11-11 20:23:00",196,0.723,44.99,18.57
"2014-11-11 20:24:00",197,0.363,48.02,27.75
"2014-11-11 20:25:00",198,0.313,53.51,18.09
"2014-11-11 20:26:00",199,0.384,90,0
"2014-11-11 20:27:00",200,0.344,313.9,0
"2014-11-11 20:28:00",201,0.516,42.3,0
"2014-11-11 20:29:00",202,0.497,50.31,0
"2014-11-11 20:30:00",203,0.463,89.4,31.03
"2014-11-11 20:31:00",204,0.803,63.77,73.88
"2014-11-11 20:32:00",205,0.571,44.71,19.94
"2014-11-11 20:33:00",206,0.499,41.73,85.5
"2014-11-11 20:34:00",207,0.641,21.99,0
"2014-11-11 20:35:00",208,0.385,72.73,0
"2014-11-11 20:36:00",209,0.431,31.51,0
"2014-11-11 20:37:00",210,0.588,38.33,0
"2014-11-11 20:38:00",211,0.355,341,31.87
"2014-11-11 20:39:00",212,0.633,23.36,32.21
"2014-11-11 20:40:00",213,0.423,12.69,55.11
"2014-11-11 20:41:00",214,0.629,10.11,41.54
"2014-11-11 20:42:00",215,0.619,13.13,0
"2014-11-11 20:43:00",216,0.486,6.606,0
"2014-11-11 20:44:00",217,0.528,10.32,0
"2014-11-11 20:45:00",218,0.356,29.14,0
"2014-11-11 20:46:00",219,0.689,25.23,29.12
"2014-11-11 20:47:00",220,0.456,33.51,15.48
"2014-11-11 20:48:00",221,0.392,61.03,10.88
"2014-11-11 20:49:00",222,0.44,17.15,23.58
"2014-11-11 20:50:00",223,0.657,25.05,0
"2014-11-11 20:51:00",224,0.521,25.94,0
"2014-11-11 20:52:00",225,0.437,24.46,0
"2014-11-11 20:53:00",226,0.575,58.69,0
"2014-11-11 20:54:00",227,0.348,30.92,57.56
"2014-11-11 20:55:00",228,0.536,43.17,17.4
"2014-11-11 20:56:00",229,0.354,35.21,60.12
"2014-11-11 20:57:00",230,0.55,19.09,23.62
"2014-11-11 20:58:00",231,0.558,41.51,0
"2014-11-11 20:59:00",232,0.479,52.15,0
"2014-11-11 21:00:00",233,0.448,333.4,0
"2014-11-11 21:01:00",234,0.474,36.74,0
"2014-11-11 21:02:00",235,0.436,27.75,0
"2014-11-11 21:03:00",236,0.56,38.79,35.62
"2014-11-11 21:04:00",237,0.421,52.67,45.7
"2014-11-11 21:05:00",238,0.535,90.2,70.67
"2014-11-11 21:06:00",239,0.546,34.75,31.49
"2014-11-11 21:07:00",240,0.653,32.43,0
"2014-11-11 21:08:00",241,0.512,72.58,0
"2014-11-11 21:09:00",242,0.457,58.08,0
"2014-11-11 21:10:00",243,0.516,33.79,0
"2014-11-11 21:11:00",244,0.373,71.8,0
"2014-11-11 21:12:00",245,0.47,30.66,27.44
"2014-11-11 21:13:00",246,0.476,44.3,14.94
"2014-11-11 21:14:00",247,0.52,41.43,34.55
"2014-11-11 21:15:00",248,0.526,20,17.62
"2014-11-11 21:16:00",249,0.461,38.93,0
"2014-11-11 21:17:00",250,0.61,13.49,0
"2014-11-11 21:18:00",251,0.49,24.72,0
"2014-11-11 21:19:00",252,0.425,42.63,0
"2014-11-11 21:20:00",253,0.376,25.07,17.32
"2014-11-11 21:21:00",254,0.4,33.95,39.1
"2014-11-11 21:22:00",255,0.396,45.22,18.19
"2014-11-11 21:23:00",256,0.575,36.46,17.55
"2014-11-11 21:24:00",257,0.627,54.75,10.25
"2014-11-11 21:25:00",258,0.424,26.42,0
"2014-11-11 21:26:00",259,0.406,15.17,0
"2014-11-11 21:27:00",260,0.41,51.81,0
"2014-11-11 21:28:00",261,0.475,44.81,0
"2014-11-11 21:29:00",262,0.382,49.08,0
"2014-11-11 21:30:00",263,0.471,19.37,0
"2014-11-11 21:31:00",264,0.41,17.56,21.57
"2014-11-11 21:32:00",265,0.581,48.99,25.96
"2014-11-11 21:33:00",266,0.235,54.52,34.54
"2014-11-11 21:34:00",267,0.368,60.39,60.43
"2014-11-11 21:35:00",268,0.347,13.21,14.93
"2014-11-11 21:36:00",269,0.413,7.522,0
"2014-11-11 21:37:00",270,0.443,34.65,0
"2014-11-11 21:38:00",271,0.55,47.57,0
"2014-11-11 21:39:00",272,0.483,43,0
"2014-11-11 21:40:00",273,0.446,55.53,0
"2014-11-11 21:41:00",274,0.46,41.56,16.47
"2014-11-11 21:42:00",275,0.405,34.58,14.55
"2014-11-11 21:43:00",276,0.375,29.02,15.69
"2014-11-11 21:44:00",277,0.413,42.72,7.841
"2014-11-11 21:45:00",278,0.435,31.54,19.64
"2014-11-11 21:46:00",279,0.428,20.31,0
"2014-11-11 21:47:00",280,0.455,14.13,0
"2014-11-11 21:48:00",281,0.526,56.02,0
"2014-11-11 21:49:00",282,0.368,38.67,0
"2014-11-11 21:50:00",283,0.324,7.823,0
"2014-11-11 21:51:00",284,0.488,359.8,0
"2014-11-11 21:52:00",285,0.425,17.84,16.1
"2014-11-11 21:53:00",286,0.594,22.44,16.84
"2014-11-11 21:54:00",287,0.51,47.42,19.92
"2014-11-11 21:55:00",288,0.319,34.68,17.14
"2014-11-11 21:56:00",289,0.425,48.66,20.54
"2014-11-11 21:57:00",290,0.432,26.01,18.63
"2014-11-11 21:58:00",291,0.501,9.44,9.25
"2014-11-11 21:59:00",292,0.46,35.95,15.09
"2014-11-11 22:00:00",293,0.498,25.22,0
"2014-11-11 22:01:00",294,0.412,20.39,0
"2014-11-11 22:02:00",295,0.336,13.23,0
"2014-11-11 22:03:00",296,0.471,11.98,0
"2014-11-11 22:04:00",297,0.4,11.84,19.64
"2014-11-11 22:05:00",298,0.515,13.33,14.17
"2014-11-11 22:06:00",299,0.515,26.48,16.27
"2014-11-11 22:07:00",300,0.393,26.89,19.68
"2014-11-11 22:08:00",301,0.357,27.29,13.44
"2014-11-11 22:09:00",302,0.388,47.32,0
"2014-11-11 22:10:00",303,0.311,24.85,0
"2014-11-11 22:11:00",304,0.452,9.8,0
"2014-11-11 22:12:00",305,0.363,21.96,25.6
"2014-11-11 22:13:00",306,0.323,24.26,32.63
"2014-11-11 22:14:00",307,0.426,38.67,15.77
"2014-11-11 22:15:00",308,0.403,42.87,10.66
"2014-11-11 22:16:00",309,0.23,42.51,52.11
"2014-11-11 22:17:00",310,0.502,339.7,9.92
"2014-11-11 22:18:00",311,0.394,17.41,0
"2014-11-11 22:19:00",312,0.285,54.35,0
"2014-11-11 22:20:00",313,0.133,247.3,0
"2014-11-11 22:21:00",314,0.205,358.9,0
"2014-11-11 22:22:00",315,0.314,80.4,0
"2014-11-11 22:23:00",316,0.266,72.9,53.17
"2014-11-11 22:24:00",317,0.321,34.99,10.2
"2014-11-11 22:25:00",318,0.4,24.67,16.51
"2014-11-11 22:26:00",319,0.504,35.76,26.23
"2014-11-11 22:27:00",320,0.429,57.23,9.77
"2014-11-11 22:28:00",321,0.427,38.37,0
"2014-11-11 22:29:00",322,0.475,51.67,0
"2014-11-11 22:30:00",323,0.191,306.4,0
"2014-11-11 22:31:00",324,0.127,329.8,0
"2014-11-11 22:32:00",325,0.383,350.3,0
"2014-11-11 22:33:00",326,0.469,38.42,0
"2014-11-11 22:34:00",327,0.584,76.17,13.85
"2014-11-11 22:35:00",328,0.522,36.97,20.18
"2014-11-11 22:36:00",329,0.482,47.1,7.432
"2014-11-11 22:37:00",330,0.462,78.96,47.39
"2014-11-11 22:38:00",331,0.202,314.7,42.85
"2014-11-11 22:39:00",332,0.211,335.2,20.9
"2014-11-11 22:40:00",333,0.271,328.1,15.56
"2014-11-11 22:41:00",334,0.29,29.04,33.61
"2014-11-11 22:42:00",335,0.395,38.08,0
"2014-11-11 22:43:00",336,0.406,60.07,0
"2014-11-11 22:44:00",337,0.422,33.87,0
"2014-11-11 22:45:00",338,0.375,48.37,0
"2014-11-11 22:46:00",339,0.446,54.22,0
"2014-11-11 22:47:00",340,0.534,48.56,0
"2014-11-11 22:48:00",341,0.458,48.12,0
"2014-11-11 22:49:00",342,0.348,39.44,0
"2014-11-11 22:50:00",343,0.443,28.81,27.11
"2014-11-11 22:51:00",344,0.342,55.43,37.7
"2014-11-11 22:52:00",345,0.556,27.46,16.45
"2014-11-11 22:53:00",346,0.436,42,8.62
"2014-11-11 22:54:00",347,0.337,42.11,21.48
"2014-11-11 22:55:00",348,0.365,28.12,16.33
"2014-11-11 22:56:00",349,0.483,19.71,17.57
"2014-11-11 22:57:00",350,0.307,31.47,0
"2014-11-11 22:58:00",351,0.387,18.62,0
"2014-11-11 22:59:00",352,0.397,46.34,0
"2014-11-11 23:00:00",353,0.59,51,0
"2014-11-11 23:01:00",354,0.568,50.68,0
"2014-11-11 23:02:00",355,0.541,37.46,0
"2014-11-11 23:03:00",356,0.575,52.64,0
"2014-11-11 23:04:00",357,0.426,34.63,0
"2014-11-11 23:05:00",358,0.519,49.39,0
"2014-11-11 23:06:00",359,0.5,52.24,34.32
"2014-11-11 23:07:00",360,0.349,320,68.38
"2014-11-11 23:08:00",361,0.475,3.631,19.52
"2014-11-11 23:09:00",362,0.538,41.14,21.41
"2014-11-11 23:10:00",363,0.348,30.98,27.67
"2014-11-11 23:11:00",364,0.329,4.485,0
"2014-11-11 23:12:00",365,0.294,23.42,0
"2014-11-11 23:13:00",366,0.393,36.98,0
"2014-11-11 23:14:00",367,0.438,35.29,0
"2014-11-11 23:15:00",368,0.403,36.54,0
"2014-11-11 23:16:00",369,0.425,26.34,0
"2014-11-11 23:17:00",370,0.456,47.79,11.49
"2014-11-11 23:18:00",371,0.398,22.04,29.46
"2014-11-11 23:19:00",372,0.455,34.51,11
"2014-11-11 23:20:00",373,0.413,40.84,0
"2014-11-11 23:21:00",374,0.401,44.57,0
"2014-11-11 23:22:00",375,0.528,72.18,0
"2014-11-11 23:23:00",376,0.457,49.25,0
"2014-11-11 23:24:00",377,0.449,41.27,0
"2014-11-11 23:25:00",378,0.219,48.8,0
"2014-11-11 23:26:00",379,0.277,343.5,0
"2014-11-11 23:27:00",380,0.425,36.78,0
"2014-11-11 23:28:00",381,0.541,37.92,26.54
"2014-11-11 23:29:00",382,0.455,41.18,22.99
"2014-11-11 23:30:00",383,0.337,39.73,17.54
"2014-11-11 23:31:00",384,0.428,62.44,18.04
"2014-11-11 23:32:00",385,0.298,96.6,63.07
"2014-11-11 23:33:00",386,0.412,20.73,20.76
"2014-11-11 23:34:00",387,0.476,50.8,0
"2014-11-11 23:35:00",388,0.358,54.57,0
"2014-11-11 23:36:00",389,0.45,44.8,0
"2014-11-11 23:37:00",390,0.503,64.34,0
"2014-11-11 23:38:00",391,0.45,46.25,0
"2014-11-11 23:39:00",392,0.467,46.16,0
"2014-11-11 23:40:00",393,0.589,47.71,0
"2014-11-11 23:41:00",394,0.52,48.01,0
"2014-11-11 23:42:00",395,0.496,37.6,0
"2014-11-11 23:43:00",396,0.466,65.36,16.28
"2014-11-11 23:44:00",397,0.413,6.393,49.29
"2014-11-11 23:45:00",398,0.505,45.06,36.42
"2014-11-11 23:46:00",399,0.414,354.9,43.35
"2014-11-11 23:47:00",400,0.563,17.66,28.24
"2014-11-11 23:48:00",401,0.5,47.98,13.41
"2014-11-11 23:49:00",402,0.482,52.79,9.64
"2014-11-11 23:50:00",403,0.649,55.02,10.95
"2014-11-11 23:51:00",404,0.639,63.88,12.16
"2014-11-11 23:52:00",405,0.412,52.58,0
"2014-11-11 23:53:00",406,0.463,46.92,0
"2014-11-11 23:54:00",407,0.489,34.56,0
"2014-11-11 23:55:00",408,0.498,53.83,0
"2014-11-11 23:56:00",409,0.613,12.73,0
"2014-11-11 23:57:00",410,0.482,65.89,62.18
"2014-11-11 23:58:00",411,0.614,32.34,17.27
"2014-11-11 23:59:00",412,0.471,41.73,13.42
"2014-11-12 00:00:00",413,0.54,353.7,57.66
"2014-11-12 00:01:00",414,0.477,46.08,22.29
"2014-11-12 00:02:00",415,0.612,37.95,0
"2014-11-12 00:03:00",416,0.456,47.67,0
"2014-11-12 00:04:00",417,0.507,52.34,0
"2014-11-12 00:05:00",418,0.628,58.45,0
"2014-11-12 00:06:00",419,0.384,24.06,28.02
"2014-11-12 00:07:00",420,0.369,27.64,14.74
"2014-11-12 00:08:00",421,0.603,39.81,20.02
"2014-11-12 00:09:00",422,0.649,72.2,15.48
"2014-11-12 00:10:00",423,0.408,39.14,35.09
"2014-11-12 00:11:00",424,0.396,9.72,0
"2014-11-12 00:12:00",425,0.334,35.6,0
"2014-11-12 00:13:00",426,0.568,55.18,0
"2014-11-12 00:14:00",427,0.39,56.16,0
"2014-11-12 00:15:00",428,0.222,25.04,0
"2014-11-12 00:16:00",429,0.502,4.777,0
"2014-11-12 00:17:00",430,0.572,33.61,0
"2014-11-12 00:18:00",431,0.472,45.84,17.13
"2014-11-12 00:19:00",432,0.302,24.05,50.55
"2014-11-12 00:20:00",433,0.413,36.67,17.24
"2014-11-12 00:21:00",434,0.455,36.93,0
"2014-11-12 00:22:00",435,0.505,1.541,0
"2014-11-12 00:23:00",436,0.461,38.99,0
"2014-11-12 00:24:00",437,0.693,50.96,0
"2014-11-12 00:25:00",438,0.431,31.49,19.53
"2014-11-12 00:26:00",439,0.408,41.16,11.79
"2014-11-12 00:27:00",440,0.413,37.21,9.46
"2014-11-12 00:28:00",441,0.538,42.18,20.64
"2014-11-12 00:29:00",442,0.467,39.69,14.17
"2014-11-12 00:30:00",443,0.419,61.62,0
"2014-11-12 00:31:00",444,0.332,30.2,0
"2014-11-12 00:32:00",445,0.435,27.36,0
"2014-11-12 00:33:00",446,0.372,23.2,0
"2014-11-12 00:34:00",447,0.435,40.24,0
"2014-11-12 00:35:00",448,0.595,51.77,9.54
"2014-11-12 00:36:00",449,0.436,46.72,16.83
"2014-11-12 00:37:00",450,0.468,40.38,14.52
"2014-11-12 00:38:00",451,0.432,46.93,11.83
"2014-11-12 00:39:00",452,0.436,61.84,14.65
"2014-11-12 00:40:00",453,0.368,16.75,58.43
"2014-11-12 00:41:00",454,0.566,47.63,14.4
"2014-11-12 00:42:00",455,0.59,46.85,0
"2014-11-12 00:43:00",456,0.549,37.54,0
"2014-11-12 00:44:00",457,0.482,36.76,0
"2014-11-12 00:45:00",458,0.458,44.51,0
"2014-11-12 00:46:00",459,0.457,50.2,0
"2014-11-12 00:47:00",460,0.36,41.22,0
"2014-11-12 00:48:00",461,0.335,52.65,23.52
"2014-11-12 00:49:00",462,0.477,48.92,14.09
"2014-11-12 00:50:00",463,0.523,34.48,14.52
"2014-11-12 00:51:00",464,0.562,49.27,7.93
"2014-11-12 00:52:00",465,0.51,37.92,14.17
"2014-11-12 00:53:00",466,0.438,49.37,9.05
"2014-11-12 00:54:00",467,0.396,28.05,17.86
"2014-11-12 00:55:00",468,0.391,21.05,23.48
"2014-11-12 00:56:00",469,0.334,63.64,0
"2014-11-12 00:57:00",470,0.227,39.06,0
"2014-11-12 00:58:00",471,0.391,7.425,0
"2014-11-12 00:59:00",472,0.498,48.64,0
"2014-11-12 01:00:00",473,0.505,44.23,0
"2014-11-12 01:01:00",474,0.356,77.63,0
"2014-11-12 01:02:00",475,0.203,45.97,0
"2014-11-12 01:03:00",476,0.407,279.8,85.3
"2014-11-12 01:04:00",477,0.402,18.1,23.93
"2014-11-12 01:05:00",478,0.443,32.27,28.94
"2014-11-12 01:06:00",479,0.558,55.64,6.118
"2014-11-12 01:07:00",480,0.484,52.55,8.94
"2014-11-12 01:08:00",481,0.401,72.52,0
"2014-11-12 01:09:00",482,0.545,355.9,0
"2014-11-12 01:10:00",483,0.499,11.78,0
"2014-11-12 01:11:00",484,0.374,34.81,0
"2014-11-12 01:12:00",485,0.43,37.74,0
"2014-11-12 01:13:00",486,0.261,38.28,0
"2014-11-12 01:14:00",487,0.252,270.4,47.57
"2014-11-12 01:15:00",488,0.366,323.2,15.05
"2014-11-12 01:16:00",489,0.446,2.721,7.934
"2014-11-12 01:17:00",490,0.345,34.24,26.42
"2014-11-12 01:18:00",491,0.411,334.3,84.4
"2014-11-12 01:19:00",492,0.383,302.3,0
"2014-11-12 01:20:00",493,0.575,20.65,0
"2014-11-12 01:21:00",494,0.319,39.55,0
"2014-11-12 01:22:00",495,0.373,15.24,0
"2014-11-12 01:23:00",496,0.346,44.09,0
"2014-11-12 01:24:00",497,0.582,23.38,13.33
"2014-11-12 01:25:00",498,0.438,22.02,18.1
"2014-11-12 01:26:00",499,0.412,38.86,16.13
"2014-11-12 01:27:00",500,0.278,358.1,15.88
"2014-11-12 01:28:00",501,0.361,88.1,41.47
"2014-11-12 01:29:00",502,0.386,11.03,0
"2014-11-12 01:30:00",503,0.397,17.78,0
"2014-11-12 01:31:00",504,0.539,30.91,0
"2014-11-12 01:32:00",505,0.264,48.8,0
"2014-11-12 01:33:00",506,0.329,26.59,0
"2014-11-12 01:34:00",507,0.332,5.047,20.63
"2014-11-12 01:35:00",508,0.461,41.26,11.89
