"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Wind"
"TIMESTAMP","RECORD","Wind_Speed","Wind_Direction","Std_Dev_Wind_Dir"
"2014-11-11 18:27:00",128,0.984,56.25,24.2
"2014-11-11 18:28:00",129,0.66,81.5,26.77
"2014-11-11 18:29:00",130,1.008,77.74,0
"2014-11-11 18:30:00",131,0.71,100.8,0
"2014-11-11 18:31:00",132,0.546,64.22,0
"2014-11-11 18:32:00",133,1.255,82.5,23.54
"2014-11-11 18:33:00",134,1.048,76.26,17.16
"2014-11-11 18:34:00",135,0.432,73.26,0
"2014-11-11 18:35:00",136,0.897,41.33,0
"2014-11-11 18:36:00",137,0.717,51.05,0
"2014-11-11 18:37:00",138,0.549,56.23,32.84
"2014-11-11 18:38:00",139,0.632,74.96,15.97
"2014-11-11 18:39:00",140,0.321,45.71,31.22
"2014-11-11 18:40:00",141,0.305,53.35,0
"2014-11-11 18:41:00",142,0.203,58.23,0
"2014-11-11 18:42:00",143,0.646,72.27,25.77
"2014-11-11 18:43:00",144,0.8,103,18.92
"2014-11-11 18:44:00",145,0.972,83.5,0
"2014-11-11 18:45:00",146,0.499,69.73,0
"2014-11-11 18:46:00",147,0.68,90.8,0
"2014-11-11 18:47:00",148,0.525,79.72,14.45
"2014-11-11 18:48:00",149,0.464,68.75,20.14
"2014-11-11 18:49:00",150,0.538,81.7,0
"2014-11-11 18:50:00",151,0.91,64.83,0
"2014-11-11 18:51:00",152,0.7,61.99,0
"2014-11-11 18:52:00",153,0.986,64.56,18.45
"2014-11-11 18:53:00",154,0.746,81.8,22.85
"2014-11-11 18:54:00",155,1.102,77.61,0
"2014-11-11 18:55:00",156,0.546,88.1,0
"2014-11-11 18:56:00",157,0.938,79.62,0
"2014-11-11 18:57:00",158,1.094,94.5,19.74
"2014-11-11 18:58:00",159,0.965,79.08,19.75
"2014-11-11 18:59:00",160,0.859,79.24,16.74
"2014-11-11 19:00:00",161,0.813,66.85,0
"2014-11-11 19:01:00",162,0.421,69.58,0
"2014-11-11 19:02:00",163,1.008,92.5,15.58
"2014-11-11 19:03:00",164,1.076,79.16,13.62
"2014-11-11 19:04:00",165,1.133,79.96,0
"2014-11-11 19:05:00",166,1.176,80.3,0
"2014-11-11 19:06:00",167,1.418,76.4,19.85
"2014-11-11 19:07:00",168,1.164,83.9,17.05
"2014-11-11 19:08:00",169,1.693,80.8,19.13
"2014-11-11 19:09:00",170,0.999,81.5,0
"2014-11-11 19:10:00",171,0.847,88.4,0
"2014-11-11 19:11:00",172,1.483,70.99,13.14
"2014-11-11 19:12:00",173,1.314,84.2,11.1
"2014-11-11 19:13:00",174,0.891,110.8,25.71
"2014-11-11 19:14:00",175,1.229,66.64,0
"2014-11-11 19:15:00",176,2.232,90,0
"2014-11-11 19:16:00",177,1.556,80.2,17.74
"2014-11-11 19:17:00",178,0.937,78.08,37.12
"2014-11-11 19:18:00",179,1.673,92,0
"2014-11-11 19:19:00",180,1.089,114,0
"2014-11-11 19:20:00",181,0.842,112.2,0
"2014-11-11 19:21:00",182,1.343,85,21.43
"2014-11-11 19:22:00",183,1.586,78.43,26.45
"2014-11-11 19:23:00",184,0.72,64.4,0
"2014-11-11 19:24:00",185,1.228,86.6,0
"2014-11-11 19:25:00",186,0.952,75.17,0
"2014-11-11 19:26:00",187,0.566,133.8,44.05
"2014-11-11 19:27:00",188,0.558,89.6,59.75
"2014-11-11 19:28:00",189,1.225,66.61,27.27
"2014-11-11 19:29:00",190,0.885,67.76,0
"2014-11-11 19:30:00",191,0.895,95,0
"2014-11-11 19:31:00",192,0.627,76.59,0
"2014-11-11 19:32:00",193,0.761,113,0
"2014-11-11 19:33:00",194,0.538,76.87,64.23
"2014-11-11 19:34:00",195,1.088,30.38,23.89
"2014-11-11 19:35:00",196,0.845,93.8,0
"2014-11-11 19:36:00",197,0.682,70.72,0
"2014-11-11 19:37:00",198,1.154,88.2,0
"2014-11-11 19:38:00",199,0.73,63.78,46.1
"2014-11-11 19:39:00",200,1.392,83.7,17.3
"2014-11-11 19:40:00",201,1.046,69.17,0
"2014-11-11 19:41:00",202,1.173,74.08,0
"2014-11-11 19:42:00",203,0.973,58.9,0
"2014-11-11 19:43:00",204,1.344,81.9,18.4
"2014-11-11 19:44:00",205,1.108,69.24,31.99
"2014-11-11 19:45:00",206,1.34,95.2,13.73
"2014-11-11 19:46:00",207,0.448,65.45,0
"2014-11-11 19:47:00",208,0.666,76.32,0
"2014-11-11 19:48:00",209,0.928,86.1,20.93
"2014-11-11 19:49:00",210,1.087,77.3,14.61
"2014-11-11 19:50:00",211,0.947,85.7,15.46
"2014-11-11 19:51:00",212,0.781,92.7,0
"2014-11-11 19:52:00",213,1.065,81.6,0
"2014-11-11 19:53:00",214,1.124,96.4,0
"2014-11-11 19:54:00",215,1.176,71.52,21.4
"2014-11-11 19:55:00",216,1.386,91.7,31.49
"2014-11-11 19:56:00",217,0.494,122.4,22.56
"2014-11-11 19:57:00",218,0.681,72.82,0
"2014-11-11 19:58:00",219,1.466,66.87,0
"2014-11-11 19:59:00",220,1.567,77.2,45.69
"2014-11-11 20:00:00",221,2.031,89.4,15.59
"2014-11-11 20:01:00",222,2.453,75.67,0
"2014-11-11 20:02:00",223,1.694,46.61,0
"2014-11-11 20:03:00",224,0.99,60.7,0
"2014-11-11 20:04:00",225,1.364,112,0
"2014-11-11 20:05:00",226,1.264,64.35,25.98
"2014-11-11 20:06:00",227,1.26,102.8,35.49
"2014-11-11 20:07:00",228,1.441,91.7,22.7
"2014-11-11 20:08:00",229,1.091,109.8,0
"2014-11-11 20:09:00",230,0.699,101.7,0
"2014-11-11 20:10:00",231,1.168,92.8,22.73
"2014-11-11 20:11:00",232,0.68,88.9,33.34
"2014-11-11 20:12:00",233,1.042,85.9,13.76
"2014-11-11 20:13:00",234,1.084,72.55,23.51
"2014-11-11 20:14:00",235,1.283,113.9,0
"2014-11-11 20:15:00",236,1.521,98.9,0
"2014-11-11 20:16:00",237,1.241,75.21,23.35
"2014-11-11 20:17:00",238,1.29,82.9,18.42
"2014-11-11 20:18:00",239,0.57,94.2,46.66
"2014-11-11 20:19:00",240,1.092,98.1,0
"2014-11-11 20:20:00",241,0.763,67.61,0
"2014-11-11 20:21:00",242,0.952,82.8,0
"2014-11-11 20:22:00",243,1.137,84.4,9.37
"2014-11-11 20:23:00",244,1.259,92.2,15.17
"2014-11-11 20:24:00",245,1.826,94.3,15.93
"2014-11-11 20:25:00",246,1.465,110.4,0
"2014-11-11 20:26:00",247,1.67,78.88,0
"2014-11-11 20:27:00",248,1.833,99.9,13.9
"2014-11-11 20:28:00",249,1.806,93.3,22.04
"2014-11-11 20:29:00",250,1.756,99.8,35.87
"2014-11-11 20:30:00",251,0.816,141.4,0
"2014-11-11 20:31:00",252,1.113,86.2,0
"2014-11-11 20:32:00",253,2.057,84.1,0
"2014-11-11 20:33:00",254,1.08,123.2,34.14
"2014-11-11 20:34:00",255,1.044,113,31.18
"2014-11-11 20:35:00",256,1.59,111.1,30.83
"2014-11-11 20:36:00",257,0.868,67.6,0
"2014-11-11 20:37:00",258,1.567,107.4,0
"2014-11-11 20:38:00",259,1.311,87,0
"2014-11-11 20:39:00",260,1.949,72.31,24.11
"2014-11-11 20:40:00",261,0.7,176,49.2
"2014-11-11 20:41:00",262,1.062,75.54,21.32
"2014-11-11 20:42:00",263,1.256,98,0
"2014-11-11 20:43:00",264,1.265,72.73,0
"2014-11-11 20:44:00",265,0.658,60.54,0
"2014-11-11 20:45:00",266,1.715,87.6,23.69
"2014-11-11 20:46:00",267,1.694,61.05,19.91
"2014-11-11 20:47:00",268,1.102,66.29,0
"2014-11-11 20:48:00",269,1.835,89.1,0
"2014-11-11 20:49:00",270,0.888,64.84,0
"2014-11-11 20:50:00",271,1.308,105.3,23.12
"2014-11-11 20:51:00",272,2.025,80.8,15.07
"2014-11-11 20:52:00",273,1.889,82.4,0
"2014-11-11 20:53:00",274,1.534,103.2,0
"2014-11-11 20:54:00",275,1.132,69.93,0
"2014-11-11 20:55:00",276,1.143,75.79,21.42
"2014-11-11 20:56:00",277,2.111,86.1,33.71
"2014-11-11 20:57:00",278,0.837,82.9,0
"2014-11-11 20:58:00",279,1.115,82.8,0
"2014-11-11 20:59:00",280,1.47,83.4,0
"2014-11-11 21:00:00",281,1.088,95.8,16.91
"2014-11-11 21:01:00",282,1.113,91.4,21.13
"2014-11-11 21:02:00",283,1.043,62.39,17.77
"2014-11-11 21:03:00",284,1.282,95,0
"2014-11-11 21:04:00",285,0.569,88.2,0
"2014-11-11 21:05:00",286,0.812,96.5,0
"2014-11-11 21:06:00",287,1.33,74.23,28.11
"2014-11-11 21:07:00",288,1.129,114.5,14.62
"2014-11-11 21:08:00",289,1.718,92.8,14.76
"2014-11-11 21:09:00",290,1.656,83.7,0
"2014-11-11 21:10:00",291,1.377,65.93,0
"2014-11-11 21:11:00",292,1.666,75.26,15.82
"2014-11-11 21:12:00",293,1.547,76.76,23.32
"2014-11-11 21:13:00",294,1.871,84.4,34.47
"2014-11-11 21:14:00",295,1.654,66.24,0
"2014-11-11 21:15:00",296,0.972,95.4,0
"2014-11-11 21:16:00",297,1.528,77.87,29.19
"2014-11-11 21:17:00",298,1.183,100.7,20.23
"2014-11-11 21:18:00",299,1.306,73.06,24.13
"2014-11-11 21:19:00",300,1.179,81.4,0
"2014-11-11 21:20:00",301,1.364,87.2,0
"2014-11-11 21:21:00",302,1.006,68.27,32.51
"2014-11-11 21:22:00",303,1.158,66.71,21.98
"2014-11-11 21:23:00",304,1.285,77.17,28.48
"2014-11-11 21:24:00",305,2.019,86,0
"2014-11-11 21:25:00",306,1.445,74.33,0
"2014-11-11 21:26:00",307,1.777,60.2,27.57
"2014-11-11 21:27:00",308,0.989,81.9,29.18
"2014-11-11 21:28:00",309,1.157,63.83,34.32
"2014-11-11 21:29:00",310,1.518,73.81,0
"2014-11-11 21:30:00",311,0.958,82.1,0
"2014-11-11 21:31:00",312,1.263,76.1,17.55
"2014-11-11 21:32:00",313,1.012,73.98,16.96
"2014-11-11 21:33:00",314,0.782,38.91,39.29
"2014-11-11 21:34:00",315,1.352,73.13,0
"2014-11-11 21:35:00",316,0.873,43.37,0
"2014-11-11 21:36:00",317,1.212,95,0
"2014-11-11 21:37:00",318,0.801,106.5,13.67
"2014-11-11 21:38:00",319,0.369,100.9,92.2
"2014-11-11 21:39:00",320,0.641,65.82,63.86
"2014-11-11 21:40:00",321,0.768,78.4,0
"2014-11-11 21:41:00",322,0.96,93.3,0
"2014-11-11 21:42:00",323,0.993,83.5,19.11
"2014-11-11 21:43:00",324,0.507,91.3,47.45
"2014-11-11 21:44:00",325,0.632,103.9,35.54
"2014-11-11 21:45:00",326,1.347,115.6,0
"2014-11-11 21:46:00",327,0.788,55.07,0
"2014-11-11 21:47:00",328,1.3,111.1,12.9
"2014-11-11 21:48:00",329,1.04,64,17.94
"2014-11-11 21:49:00",330,0.845,85,42.19
"2014-11-11 21:50:00",331,1.119,49.02,0
"2014-11-11 21:51:00",332,0.936,39.82,0
"2014-11-11 21:52:00",333,0.69,72.4,27.82
"2014-11-11 21:53:00",334,1.243,88.9,26.08
"2014-11-11 21:54:00",335,0.924,74.96,31.35
"2014-11-11 21:55:00",336,1.081,82,0
"2014-11-11 21:56:00",337,1.364,47.1,0
"2014-11-11 21:57:00",338,0.708,12.78,0
"2014-11-11 21:58:00",339,0.514,63.81,41.36
"2014-11-11 21:59:00",340,0.862,66.46,26.27
"2014-11-11 22:00:00",341,1.436,54.68,0
"2014-11-11 22:01:00",342,1.111,51.4,0
"2014-11-11 22:02:00",343,0.643,41.12,0
"2014-11-11 22:03:00",344,1.122,56.81,35.94
"2014-11-11 22:04:00",345,0.412,50.91,96.8
"2014-11-11 22:05:00",346,0.793,84.5,0
"2014-11-11 22:06:00",347,0.631,26.6,0
"2014-11-11 22:07:00",348,0.847,46.09,0
"2014-11-11 22:08:00",349,0.682,95.6,21.35
"2014-11-11 22:09:00",350,1.77,78.7,15.12
"2014-11-11 22:10:00",351,1.518,73.62,0
"2014-11-11 22:11:00",352,1.245,36.32,0
"2014-11-11 22:12:00",353,0.691,80.3,0
"2014-11-11 22:13:00",354,0.65,99.4,32.1
"2014-11-11 22:14:00",355,0.628,53.16,30.89
"2014-11-11 22:15:00",356,1.519,71.67,17.74
"2014-11-11 22:16:00",357,1.21,108.8,0
"2014-11-11 22:17:00",358,0.766,110.5,0
"2014-11-11 22:18:00",359,0.977,90.4,28.93
"2014-11-11 22:19:00",360,1.468,98.2,24.08
"2014-11-11 22:20:00",361,0.204,102.3,42.35
"2014-11-11 22:21:00",362,0.354,62.13,0
"2014-11-11 22:22:00",363,0.936,70.32,0
"2014-11-11 22:23:00",364,0.66,54.64,0
"2014-11-11 22:24:00",365,1.039,84.9,15.18
"2014-11-11 22:25:00",366,0.84,48,23.65
"2014-11-11 22:26:00",367,0.93,102.7,0
"2014-11-11 22:27:00",368,0.67,61.25,0
"2014-11-11 22:28:00",369,0.969,80.3,22.11
"2014-11-11 22:29:00",370,1.056,68.45,11.71
"2014-11-11 22:30:00",371,0.986,77.86,0
"2014-11-11 22:31:00",372,0.881,65.48,0
"2014-11-11 22:32:00",373,0.859,88.9,0
"2014-11-11 22:33:00",374,1.206,87.7,25.54
"2014-11-11 22:34:00",375,0.537,104.7,25.54
"2014-11-11 22:35:00",376,0.379,77.68,0
"2014-11-11 22:36:00",377,0.296,57.16,0
"2014-11-11 22:37:00",378,1.261,84.3,0
"2014-11-11 22:38:00",379,1.177,85.3,32.83
"2014-11-11 22:39:00",380,1.38,102.9,20.86
"2014-11-11 22:40:00",381,0.942,83.6,0
"2014-11-11 22:41:00",382,0.811,63.97,0
"2014-11-11 22:42:00",383,0.736,121,0
"2014-11-11 22:43:00",384,1.982,96.1,9.53
"2014-11-11 22:44:00",385,1.491,91.7,18.82
"2014-11-11 22:45:00",386,0.66,84.3,24.84
"2014-11-11 22:46:00",387,1.427,102.4,0
"2014-11-11 22:47:00",388,1.061,85.9,0
"2014-11-11 22:48:00",389,1.242,87.2,15.43
"2014-11-11 22:49:00",390,1.192,72.99,19.62
"2014-11-11 22:50:00",391,0.851,82.4,0
"2014-11-11 22:51:00",392,0.635,68.6,0
"2014-11-11 22:52:00",393,1.083,100,0
"2014-11-11 22:53:00",394,0.937,94.1,39.1
"2014-11-11 22:54:00",395,0.919,70.88,33.35
"2014-11-11 22:55:00",396,1.514,74.44,0
"2014-11-11 22:56:00",397,1.697,56.31,0
"2014-11-11 22:57:00",398,0.987,85.8,20.13
"2014-11-11 22:58:00",399,0.643,80.8,43.9
"2014-11-11 22:59:00",400,1.185,98.2,24.16
"2014-11-11 23:00:00",401,1.348,96.9,0
"2014-11-11 23:01:00",402,1.703,65.36,0
"2014-11-11 23:02:00",403,1.335,74.56,0
"2014-11-11 23:03:00",404,1.513,91.5,29.92
"2014-11-11 23:04:00",405,1.65,94.3,20.12
"2014-11-11 23:05:00",406,1.349,87.1,33.06
"2014-11-11 23:06:00",407,0.722,69.41,0
"2014-11-11 23:07:00",408,0.988,66.11,0
"2014-11-11 23:08:00",409,1.322,87.8,19.24
"2014-11-11 23:09:00",410,1.608,99.3,23.33
"2014-11-11 23:10:00",411,0.982,91.4,15.38
"2014-11-11 23:11:00",412,1.148,69.84,0
"2014-11-11 23:12:00",413,0.8,93.7,0
"2014-11-11 23:13:00",414,0.665,70.41,0
"2014-11-11 23:14:00",415,0.818,58.39,29.74
"2014-11-11 23:15:00",416,1.136,37.74,30.53
"2014-11-11 23:16:00",417,1.083,89.7,26.5
"2014-11-11 23:17:00",418,1.277,72.52,0
"2014-11-11 23:18:00",419,0.866,82.6,0
"2014-11-11 23:19:00",420,1.196,86.5,30.34
"2014-11-11 23:20:00",421,1.157,89.8,17.98
"2014-11-11 23:21:00",422,0.992,70.13,27.3
"2014-11-11 23:22:00",423,0.676,85.7,0
"2014-11-11 23:23:00",424,1.055,99.1,0
"2014-11-11 23:24:00",425,1.298,100,28.18
"2014-11-11 23:25:00",426,1.363,77.04,17.11
"2014-11-11 23:26:00",427,0.947,76.63,25.08
"2014-11-11 23:27:00",428,1.004,80.7,0
"2014-11-11 23:28:00",429,1.301,73.1,0
"2014-11-11 23:29:00",430,0.979,69.42,27.99
"2014-11-11 23:30:00",431,0.927,59.17,40.86
"2014-11-11 23:31:00",432,1.125,90.9,0
"2014-11-11 23:32:00",433,1.3,86.4,0
"2014-11-11 23:33:00",434,1.038,94.4,0
"2014-11-11 23:34:00",435,1.049,77.03,38.55
"2014-11-11 23:35:00",436,0.902,83,40.03
"2014-11-11 23:36:00",437,0.709,85.1,16.89
"2014-11-11 23:37:00",438,0.712,96,0
"2014-11-11 23:38:00",439,1.475,74.73,0
"2014-11-11 23:39:00",440,0.878,77.21,28.24
"2014-11-11 23:40:00",441,1.225,81.4,14.07
"2014-11-11 23:41:00",442,1.358,105.6,24.03
"2014-11-11 23:42:00",443,1.337,83.2,28.86
"2014-11-11 23:43:00",444,1.567,61.83,0
"2014-11-11 23:44:00",445,1.105,90.9,0
"2014-11-11 23:45:00",446,0.979,106.5,23.86
"2014-11-11 23:46:00",447,1.082,82.2,44.09
"2014-11-11 23:47:00",448,1.229,65.07,22.85
"2014-11-11 23:48:00",449,1.285,94,0
"2014-11-11 23:49:00",450,0.729,98.1,0
"2014-11-11 23:50:00",451,0.985,101.3,0
"2014-11-11 23:51:00",452,1.183,102.4,21.22
"2014-11-11 23:52:00",453,1.756,76.43,22.78
"2014-11-11 23:53:00",454,0.923,97.2,0
"2014-11-11 23:54:00",455,0.928,82.2,0
"2014-11-11 23:55:00",456,1.366,70.42,0
"2014-11-11 23:56:00",457,1.928,75.69,16.51
"2014-11-11 23:57:00",458,1.859,91.9,19.9
"2014-11-11 23:58:00",459,1.492,83.4,0
"2014-11-11 23:59:00",460,2.041,94.2,0
"2014-11-12 00:00:00",461,1.639,98.1,20.87
"2014-11-12 00:01:00",462,1.369,64.07,19.44
"2014-11-12 00:02:00",463,1.797,100.7,20.95
"2014-11-12 00:03:00",464,1.461,80.4,0
"2014-11-12 00:04:00",465,1.135,90.5,0
"2014-11-12 00:05:00",466,1.618,95.2,17.46
"2014-11-12 00:06:00",467,1.276,71.9,13.53
"2014-11-12 00:07:00",468,1.091,85.4,28.53
"2014-11-12 00:08:00",469,1.466,98,0
"2014-11-12 00:09:00",470,1.174,84.3,0
"2014-11-12 00:10:00",471,0.823,80.2,37.27
"2014-11-12 00:11:00",472,1.813,87.4,25.16
"2014-11-12 00:12:00",473,1.511,94.8,0
"2014-11-12 00:13:00",474,1.103,107.8,0
"2014-11-12 00:14:00",475,0.692,62.21,0
"2014-11-12 00:15:00",476,1.177,109.2,39.43
"2014-11-12 00:16:00",477,1.345,80.3,21.03
"2014-11-12 00:17:00",478,0.412,91.1,31.81
"2014-11-12 00:18:00",479,0.509,82.6,47.9
"2014-11-12 00:19:00",480,1.175,91.7,0
"2014-11-12 00:20:00",481,1.597,77.89,0
"2014-11-12 00:21:00",482,1.24,89.6,26.48
"2014-11-12 00:22:00",483,1.146,90.9,23.87
"2014-11-12 00:23:00",484,1.363,89.9,0
"2014-11-12 00:24:00",485,0.909,65.35,0
"2014-11-12 00:25:00",486,0.87,62.46,0
"2014-11-12 00:26:00",487,0.814,87.8,19.93
"2014-11-12 00:27:00",488,0.829,85.8,34.41
"2014-11-12 00:28:00",489,1.3,69.89,18.62
"2014-11-12 00:29:00",490,1.117,78.33,0
"2014-11-12 00:30:00",491,0.522,62.92,0
"2014-11-12 00:31:00",492,0.922,73.99,38.13
"2014-11-12 00:32:00",493,0.917,89.3,20.11
"2014-11-12 00:33:00",494,1.047,80.1,0
"2014-11-12 00:34:00",495,1.662,83.1,0
"2014-11-12 00:35:00",496,0.997,85.1,31.85
"2014-11-12 00:36:00",497,0.695,79.78,21.1
"2014-11-12 00:37:00",498,1.203,89.6,22.71
"2014-11-12 00:38:00",499,0.948,103.4,0
"2014-11-12 00:39:00",500,0.88,83.6,0
"2014-11-12 00:40:00",501,0.795,90.2,26.09
"2014-11-12 00:41:00",502,0.602,46.52,52.04
"2014-11-12 00:42:00",503,0.752,74.64,0
"2014-11-12 00:43:00",504,0.712,73.03,0
"2014-11-12 00:44:00",505,1.271,51.25,0
"2014-11-12 00:45:00",506,0.825,90.5,23.44
"2014-11-12 00:46:00",507,1.023,92.2,23.92
"2014-11-12 00:47:00",508,1.238,107.8,18.94
"2014-11-12 00:48:00",509,1.39,74.3,0
"2014-11-12 00:49:00",510,1.272,85.4,0
