"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Meteo"
2014-11-11 17:33:00,74,8.16,97.3,8.24,97.53,0,0
2014-11-11 17:34:00,75,8.2,97.21,8.29,97.53,0,0
2014-11-11 17:35:00,76,8.12,97.01,8.22,97.34,0,0
2014-11-11 17:36:00,77,8.18,97.21,8.3,97.43,0,0
2014-11-11 17:37:00,78,8.19,97.11,8.32,97.34,0,0
2014-11-11 17:38:00,79,8.22,97.11,8.33,97.24,0,0
2014-11-11 17:39:00,80,8.2,97.01,8.32,97.15,0,0
2014-11-11 17:40:00,81,8.16,96.92,8.29,97.05,0,0
2014-11-11 17:41:00,82,8.16,96.92,8.27,97.05,0,0
2014-11-11 17:42:00,83,8.18,96.92,8.26,97.05,0,0
2014-11-11 17:43:00,84,8.17,97.01,8.21,97.05,0,0
2014-11-11 17:44:00,85,8.2,97.01,8.25,97.15,0,0
2014-11-11 17:45:00,86,8.22,97.11,8.25,97.15,0,0
2014-11-11 17:46:00,87,8.22,97.01,8.24,97.24,0,0
2014-11-11 17:47:00,88,8.16,96.82,8.23,97.15,0,0
2014-11-11 17:48:00,89,8.14,96.92,8.23,97.15,0,0
2014-11-11 17:49:00,90,8.09,96.92,8.21,97.15,0,0
2014-11-11 17:50:00,91,8.12,97.01,8.23,97.24,0,0
2014-11-11 17:51:00,92,8.08,96.92,8.2,97.24,0,0
2014-11-11 17:52:00,93,8.15,97.11,8.31,97.34,0,0
2014-11-11 17:53:00,94,8.22,97.21,8.36,97.34,0,0
2014-11-11 17:54:00,95,8.18,97.11,8.31,97.24,0,0
2014-11-11 17:55:00,96,8.26,97.21,8.38,97.24,0,0
2014-11-11 17:56:00,97,8.2,97.01,8.31,97.05,0,0
2014-11-11 17:57:00,98,8.14,96.82,8.25,96.95,0,0
2014-11-11 17:58:00,99,8.18,97.01,8.31,97.05,0,0
2014-11-11 17:59:00,100,8.22,97.11,8.36,97.15,0,0
2014-11-11 18:00:00,101,8.22,97.01,8.34,97.05,0,0
2014-11-11 18:01:00,102,8.28,97.11,8.4,97.15,0,0
2014-11-11 18:02:00,103,8.32,97.11,8.4,97.05,0,0
2014-11-11 18:03:00,104,8.27,96.92,8.36,96.86,0,0
2014-11-11 18:04:00,105,8.24,96.82,8.31,96.86,0,0
2014-11-11 18:05:00,106,8.18,96.63,8.27,96.86,0,0
2014-11-11 18:06:00,107,8.16,96.82,8.31,96.95,0,0
2014-11-11 18:07:00,108,8.17,96.82,8.3,97.05,0,0
2014-11-11 18:08:00,109,8.12,96.92,8.25,97.05,0,0
2014-11-11 18:09:00,110,8.12,97.01,8.29,97.05,0,0
2014-11-11 18:10:00,111,8.14,97.11,8.25,97.15,0,0
2014-11-11 18:11:00,112,8.14,97.11,8.23,97.15,0,0
2014-11-11 18:12:00,113,8.12,97.21,8.25,97.15,0,0
2014-11-11 18:13:00,114,8.12,97.21,8.25,97.24,0,0
2014-11-11 18:14:00,115,8.08,97.21,8.18,97.24,0,0
2014-11-11 18:15:00,116,8.08,97.21,8.17,97.24,0,0
2014-11-11 18:16:00,117,8.08,97.3,8.21,97.34,0,0
2014-11-11 18:17:00,118,8.02,97.21,8.16,97.34,0,0
2014-11-11 18:18:00,119,8.08,97.4,8.23,97.43,0,0
2014-11-11 18:19:00,120,8.14,97.5,8.24,97.43,0,0
2014-11-11 18:20:00,121,8.1,97.4,8.25,97.43,0,0
2014-11-11 18:21:00,122,8.08,97.4,8.24,97.43,0,0
2014-11-11 18:22:00,123,8.06,97.4,8.24,97.43,0,0
2014-11-11 18:23:00,124,8.1,97.4,8.24,97.43,0,0
2014-11-11 18:24:00,125,8.04,97.3,8.19,97.34,0,0
2014-11-11 18:25:00,126,8.09,97.5,8.25,97.34,0,0
2014-11-11 18:26:00,127,8.07,97.4,8.23,97.34,0,0
2014-11-11 18:27:00,128,8.08,97.4,8.23,97.34,0,0
2014-11-11 18:28:00,129,8.12,97.5,8.25,97.34,0,0
2014-11-11 18:29:00,130,8.1,97.4,8.23,97.34,0,0
2014-11-11 18:30:00,131,8.12,97.4,8.29,97.34,0,0
2014-11-11 18:31:00,132,8.11,97.3,8.27,97.34,0,0
2014-11-11 18:32:00,133,8.16,97.5,8.29,97.24,0,0
2014-11-11 18:33:00,134,8.2,97.4,8.33,97.24,0,0
2014-11-11 18:34:00,135,8.18,97.3,8.32,96.95,0,0
2014-11-11 18:35:00,136,8.15,97.11,8.31,96.95,0,0
2014-11-11 18:36:00,137,8.14,97.01,8.29,96.95,0,0
2014-11-11 18:37:00,138,8.08,97.01,8.23,96.86,0,0
2014-11-11 18:38:00,139,8.14,97.21,8.29,97.05,0,0
2014-11-11 18:39:00,140,8.06,97.01,8.24,97.05,0,0
2014-11-11 18:40:00,141,7.92,96.53,8.16,96.86,0,0
2014-11-11 18:41:00,142,7.84,96.44,8.08,96.67,0,0
2014-11-11 18:42:00,143,7.79,96.73,8.08,96.86,0,0
2014-11-11 18:43:00,144,7.88,97.21,8.15,97.15,0,0
2014-11-11 18:44:00,145,7.74,97.01,8.06,97.15,0,0
2014-11-11 18:45:00,146,7.73,97.21,8.07,97.34,0,0
2014-11-11 18:46:00,147,7.66,97.3,8,97.34,0,0
2014-11-11 18:47:00,148,7.6,97.3,7.93,97.34,0,0
2014-11-11 18:48:00,149,7.51,97.3,7.86,97.43,0,0
2014-11-11 18:49:00,150,7.49,97.5,7.89,97.53,0,0
2014-11-11 18:50:00,151,7.49,97.59,7.89,97.72,0,0
2014-11-11 18:51:00,152,7.67,97.98,8.01,97.91,0,0
2014-11-11 18:52:00,153,7.57,97.98,7.93,97.91,0,0
2014-11-11 18:53:00,154,7.43,97.79,7.8,97.72,0,0
2014-11-11 18:54:00,155,7.45,97.98,7.84,97.82,0,0
2014-11-11 18:55:00,156,7.41,97.98,7.84,97.91,0,0
2014-11-11 18:56:00,157,7.39,97.98,7.87,98.01,0,0
2014-11-11 18:57:00,158,7.47,98.17,7.95,98.1,0,0
2014-11-11 18:58:00,159,7.29,97.98,7.79,97.91,0,0
2014-11-11 18:59:00,160,7.28,98.07,7.85,98.01,0,0
2014-11-11 19:00:00,161,7.41,98.27,7.88,98.1,0,0
2014-11-11 19:01:00,162,7.4,98.36,7.87,98.1,0,0
2014-11-11 19:02:00,163,7.36,98.36,7.83,98.01,0,0
2014-11-11 19:03:00,164,7.37,98.36,7.77,98.01,0,0
2014-11-11 19:04:00,165,7.43,98.46,7.79,98.01,0,0
2014-11-11 19:05:00,166,7.53,98.56,7.83,98.01,0,0
2014-11-11 19:06:00,167,7.47,98.46,7.89,98.1,0,0
2014-11-11 19:07:00,168,7.5,98.46,7.91,98.1,0,0
2014-11-11 19:08:00,169,7.62,98.56,7.97,98.1,0,0
2014-11-11 19:09:00,170,7.64,98.56,7.95,98.01,0,0
2014-11-11 19:10:00,171,7.69,98.56,8.01,98.01,0,0
2014-11-11 19:11:00,172,7.67,98.56,8.05,98.01,0,0
2014-11-11 19:12:00,173,7.77,98.56,8.13,97.91,0,0
2014-11-11 19:13:00,174,7.79,98.46,8.07,97.72,0,0
2014-11-11 19:14:00,175,7.6,98.07,7.95,97.43,0,0
2014-11-11 19:15:00,176,7.88,98.46,8.17,97.62,0,0
2014-11-11 19:16:00,177,7.99,98.36,8.21,97.53,0,0
2014-11-11 19:17:00,178,7.94,98.17,8.21,97.43,0,0
2014-11-11 19:18:00,179,7.95,98.07,8.23,97.34,0,0
2014-11-11 19:19:00,180,8.1,98.17,8.33,97.43,0,0
2014-11-11 19:20:00,181,8.08,98.07,8.29,97.15,0,0
2014-11-11 19:21:00,182,8.06,97.88,8.32,97.05,0,0
2014-11-11 19:22:00,183,8.09,97.59,8.36,96.95,0,0
2014-11-11 19:23:00,184,8.05,97.5,8.36,96.86,0,0
2014-11-11 19:24:00,185,8.18,97.69,8.43,96.95,0,0
2014-11-11 19:25:00,186,8.15,97.3,8.41,96.76,0,0
2014-11-11 19:26:00,187,8.14,97.21,8.4,96.57,0,0
2014-11-11 19:27:00,188,8.19,97.3,8.43,96.67,0,0
2014-11-11 19:28:00,189,8.14,97.11,8.38,96.57,0,0
2014-11-11 19:29:00,190,8.24,97.4,8.44,96.76,0,0
2014-11-11 19:30:00,191,8.31,97.4,8.46,96.67,0,0
2014-11-11 19:31:00,192,8.32,97.3,8.48,96.67,0,0
2014-11-11 19:32:00,193,8.34,97.3,8.49,96.67,0,0
2014-11-11 19:33:00,194,8.39,97.21,8.51,96.67,0,0
2014-11-11 19:34:00,195,8.43,97.21,8.55,96.67,0,0
2014-11-11 19:35:00,196,8.48,97.01,8.58,96.57,0,0
2014-11-11 19:36:00,197,8.47,96.82,8.6,96.38,0,0
2014-11-11 19:37:00,198,8.48,96.73,8.59,96.28,0,0
2014-11-11 19:38:00,199,8.46,96.53,8.56,96.19,0,0
2014-11-11 19:39:00,200,8.48,96.53,8.6,96.19,0,0
2014-11-11 19:40:00,201,8.52,96.53,8.65,96.19,0,0
2014-11-11 19:41:00,202,8.56,96.44,8.66,96.09,0,0
2014-11-11 19:42:00,203,8.44,95.86,8.58,95.8,0,0
2014-11-11 19:43:00,204,8.38,96.24,8.54,95.9,0,0
2014-11-11 19:44:00,205,8.44,96.53,8.58,96.19,0,0
2014-11-11 19:45:00,206,8.39,96.24,8.52,96.09,0,0
2014-11-11 19:46:00,207,8.3,96.05,8.48,96,0,0
2014-11-11 19:47:00,208,8.31,96.53,8.5,96.28,0,0
2014-11-11 19:48:00,209,8.36,96.82,8.51,96.48,0,0
2014-11-11 19:49:00,210,8.33,96.73,8.49,96.57,0,0
2014-11-11 19:50:00,211,8.26,96.63,8.5,96.57,0,0
2014-11-11 19:51:00,212,8.3,96.92,8.52,96.67,0,0
2014-11-11 19:52:00,213,8.33,97.01,8.56,96.67,0,0
2014-11-11 19:53:00,214,8.43,97.21,8.65,96.67,0,0
2014-11-11 19:54:00,215,8.34,96.73,8.58,96.28,0,0
2014-11-11 19:55:00,216,8.43,96.92,8.63,96.28,0,0
2014-11-11 19:56:00,217,8.48,96.82,8.66,96.19,0,0
2014-11-11 19:57:00,218,8.45,96.63,8.63,96,0,0
2014-11-11 19:58:00,219,8.52,96.73,8.7,96.19,0,0
2014-11-11 19:59:00,220,8.56,96.63,8.78,96.09,0,0
2014-11-11 20:00:00,221,8.59,96.15,8.77,95.61,0,0
2014-11-11 20:01:00,222,8.72,96.34,8.89,95.61,0,0
2014-11-11 20:02:00,223,8.81,95.86,8.96,95.23,0,0
2014-11-11 20:03:00,224,8.79,95.67,8.94,95.04,0,0
2014-11-11 20:04:00,225,8.74,95.47,8.87,94.85,0,0
2014-11-11 20:05:00,226,8.72,95.67,8.81,95.13,0,0
2014-11-11 20:06:00,227,8.76,95.86,8.86,95.42,0,0
2014-11-11 20:07:00,228,8.85,95.86,8.96,95.33,0,0
2014-11-11 20:08:00,229,8.84,95.57,8.97,95.04,0,0
2014-11-11 20:09:00,230,8.85,95.47,8.95,94.94,0,0
2014-11-11 20:10:00,231,8.84,95.47,8.93,95.04,0,0
2014-11-11 20:11:00,232,8.85,95.47,8.93,95.13,0,0
2014-11-11 20:12:00,233,8.66,94.99,8.84,94.94,0,0
2014-11-11 20:13:00,234,8.68,95.76,8.84,95.42,0,0
2014-11-11 20:14:00,235,8.77,95.95,8.91,95.42,0,0
2014-11-11 20:15:00,236,8.79,95.86,8.92,95.23,0,0
2014-11-11 20:16:00,237,8.81,95.47,8.92,94.94,0,0
2014-11-11 20:17:00,238,8.74,95.18,8.83,94.85,0,0
2014-11-11 20:18:00,239,8.71,95.38,8.79,95.04,0,0
2014-11-11 20:19:00,240,8.64,95.38,8.78,95.13,0,0
2014-11-11 20:20:00,241,8.66,95.76,8.81,95.42,0,0
2014-11-11 20:21:00,242,8.58,95.57,8.76,95.33,0,0
2014-11-11 20:22:00,243,8.54,95.86,8.73,95.52,0,0
2014-11-11 20:23:00,244,8.49,95.95,8.67,95.52,0,0
2014-11-11 20:24:00,245,8.57,96.34,8.71,95.8,0,0
2014-11-11 20:25:00,246,8.72,96.44,8.86,95.9,0,0
2014-11-11 20:26:00,247,8.72,95.86,8.86,95.52,0,0
2014-11-11 20:27:00,248,8.75,96.05,8.88,95.52,0,0
2014-11-11 20:28:00,249,8.72,95.76,8.88,95.33,0,0
2014-11-11 20:29:00,250,8.74,95.57,8.87,95.04,0,0
2014-11-11 20:30:00,251,8.75,95.76,8.88,95.23,0,0
2014-11-11 20:31:00,252,8.71,95.57,8.84,95.23,0,0
2014-11-11 20:32:00,253,8.72,95.76,8.85,95.33,0,0
2014-11-11 20:33:00,254,8.82,95.86,8.93,95.33,0,0
2014-11-11 20:34:00,255,8.85,95.67,8.94,95.13,0,0
2014-11-11 20:35:00,256,8.87,95.47,8.98,95.04,0,0
2014-11-11 20:36:00,257,8.86,95.28,8.93,94.75,0,0
2014-11-11 20:37:00,258,8.91,95.38,8.96,94.94,0,0
2014-11-11 20:38:00,259,8.94,95.09,9,94.85,0,0
2014-11-11 20:39:00,260,8.91,94.89,8.96,94.66,0,0
2014-11-11 20:40:00,261,8.91,95.09,8.96,94.85,0,0
2014-11-11 20:41:00,262,8.91,95.09,8.96,94.85,0,0
2014-11-11 20:42:00,263,8.91,95.18,8.98,94.85,0,0
2014-11-11 20:43:00,264,8.97,94.99,9.02,94.75,0,0
2014-11-11 20:44:00,265,8.99,94.8,9.04,94.56,0,0
2014-11-11 20:45:00,266,8.96,94.8,9.03,94.56,0,0
2014-11-11 20:46:00,267,8.99,94.8,9.04,94.46,0,0
2014-11-11 20:47:00,268,9.01,94.8,9.07,94.46,0,0
2014-11-11 20:48:00,269,8.97,94.7,9,94.46,0,0
2014-11-11 20:49:00,270,8.97,94.8,8.97,94.56,0,0
2014-11-11 20:50:00,271,8.95,94.99,8.98,94.75,0,0
2014-11-11 20:51:00,272,9,94.89,9.07,94.66,0,0
2014-11-11 20:52:00,273,9.01,94.8,9.06,94.56,0,0
2014-11-11 20:53:00,274,8.99,94.8,9.05,94.46,0,0
2014-11-11 20:54:00,275,8.89,94.7,8.96,94.37,0,0
2014-11-11 20:55:00,276,8.85,95.18,8.89,94.75,0,0
2014-11-11 20:56:00,277,8.83,95.18,8.87,94.94,0,0
2014-11-11 20:57:00,278,8.79,95.38,8.85,95.13,0,0
2014-11-11 20:58:00,279,8.81,95.57,8.88,95.23,0,0
2014-11-11 20:59:00,280,8.89,95.47,8.96,95.13,0,0
2014-11-11 21:00:00,281,8.88,95.28,8.95,94.94,0,0
2014-11-11 21:01:00,282,8.87,95.28,8.96,94.94,0,0
2014-11-11 21:02:00,283,8.9,95.18,8.97,94.85,0,0
2014-11-11 21:03:00,284,8.89,95.28,8.96,94.85,0,0
2014-11-11 21:04:00,285,8.92,95.18,8.95,94.85,0,0
2014-11-11 21:05:00,286,8.9,95.09,8.95,94.85,0,0
2014-11-11 21:06:00,287,8.89,95.09,8.94,94.85,0,0
2014-11-11 21:07:00,288,8.93,95.18,8.98,94.85,0,0
2014-11-11 21:08:00,289,8.95,95.09,9,94.75,0,0
2014-11-11 21:09:00,290,8.97,94.89,9.02,94.66,0,0
2014-11-11 21:10:00,291,8.98,94.8,9.02,94.56,0,0
2014-11-11 21:11:00,292,8.93,94.7,9,94.46,0,0
2014-11-11 21:12:00,293,8.91,94.7,8.95,94.46,0,0
2014-11-11 21:13:00,294,8.93,94.8,8.98,94.66,0,0
2014-11-11 21:14:00,295,8.91,94.8,8.98,94.56,0,0
2014-11-11 21:15:00,296,8.91,94.89,8.98,94.56,0,0
2014-11-11 21:16:00,297,8.88,94.89,8.93,94.56,0,0
2014-11-11 21:17:00,298,8.91,95.09,8.94,94.75,0,0
2014-11-11 21:18:00,299,8.89,94.89,8.92,94.66,0,0
2014-11-11 21:19:00,300,8.85,94.99,8.89,94.75,0,0
2014-11-11 21:20:00,301,8.83,95.09,8.86,94.85,0,0
2014-11-11 21:21:00,302,8.81,94.99,8.84,94.94,0,0
2014-11-11 21:22:00,303,8.78,95.18,8.82,95.04,0,0
2014-11-11 21:23:00,304,8.79,95.28,8.85,95.04,0,0
2014-11-11 21:24:00,305,8.79,95.28,8.86,95.04,0,0
2014-11-11 21:25:00,306,8.75,95.18,8.82,94.94,0,0
2014-11-11 21:26:00,307,8.77,95.28,8.85,95.04,0,0
2014-11-11 21:27:00,308,8.72,95.18,8.8,94.85,0,0
2014-11-11 21:28:00,309,8.72,95.38,8.78,95.04,0,0
2014-11-11 21:29:00,310,8.7,95.28,8.8,95.13,0,0
2014-11-11 21:30:00,311,8.79,95.47,8.86,95.13,0,0
2014-11-11 21:31:00,312,8.81,95.38,8.88,95.04,0,0
2014-11-11 21:32:00,313,8.81,95.09,8.88,94.85,0,0
2014-11-11 21:33:00,314,8.75,94.99,8.82,94.85,0,0
2014-11-11 21:34:00,315,8.75,95.18,8.81,95.04,0,0
2014-11-11 21:35:00,316,8.71,95.28,8.79,95.04,0,0
2014-11-11 21:36:00,317,8.67,95.28,8.78,95.04,0,0
2014-11-11 21:37:00,318,8.64,95.38,8.75,95.13,0,0
2014-11-11 21:38:00,319,8.56,95.28,8.7,95.23,0,0
2014-11-11 21:39:00,320,8.5,95.38,8.63,95.13,0,0
2014-11-11 21:40:00,321,8.45,95.67,8.58,95.42,0,0
2014-11-11 21:41:00,322,8.46,96.24,8.6,95.8,0,0
2014-11-11 21:42:00,323,8.53,96.44,8.64,96,0,0
2014-11-11 21:43:00,324,8.46,96.15,8.57,95.71,0,0
2014-11-11 21:44:00,325,8.42,96.15,8.53,95.71,0,0
2014-11-11 21:45:00,326,8.49,96.44,8.56,96,0,0
2014-11-11 21:46:00,327,8.4,96.05,8.49,95.9,0,0
2014-11-11 21:47:00,328,8.42,96.44,8.52,96.19,0,0
2014-11-11 21:48:00,329,8.34,96.05,8.47,96.09,0,0
2014-11-11 21:49:00,330,8.27,96.15,8.43,96.19,0,0
2014-11-11 21:50:00,331,8.26,96.44,8.43,96.28,0,0
2014-11-11 21:51:00,332,8.25,96.63,8.43,96.38,0,0
2014-11-11 21:52:00,333,8.26,96.82,8.42,96.57,0,0
2014-11-11 21:53:00,334,8.3,97.01,8.49,96.67,0,0
2014-11-11 21:54:00,335,8.34,97.11,8.5,96.67,0,0
2014-11-11 21:55:00,336,8.3,96.92,8.46,96.57,0,0
2014-11-11 21:56:00,337,8.31,97.01,8.51,96.57,0,0
2014-11-11 21:57:00,338,8.38,97.11,8.54,96.57,0,0
2014-11-11 21:58:00,339,8.35,97.01,8.48,96.38,0,0
2014-11-11 21:59:00,340,8.31,96.82,8.46,96.38,0,0
2014-11-11 22:00:00,341,8.32,96.92,8.48,96.48,0,0
2014-11-11 22:01:00,342,8.34,96.82,8.48,96.48,0,0
2014-11-11 22:02:00,343,8.36,97.01,8.5,96.57,0,0
2014-11-11 22:03:00,344,8.28,96.63,8.44,96.28,0,0
2014-11-11 22:04:00,345,8.27,96.73,8.42,96.38,0,0
2014-11-11 22:05:00,346,8.32,97.01,8.48,96.57,0,0
2014-11-11 22:06:00,347,8.35,97.01,8.46,96.57,0,0
2014-11-11 22:07:00,348,8.33,97.01,8.46,96.57,0,0
2014-11-11 22:08:00,349,8.4,97.11,8.52,96.76,0,0
2014-11-11 22:09:00,350,8.44,97.01,8.55,96.67,0,0
2014-11-11 22:10:00,351,8.47,96.92,8.6,96.57,0,0
2014-11-11 22:11:00,352,8.46,96.63,8.59,96.28,0,0
2014-11-11 22:12:00,353,8.37,96.34,8.52,96,0,0
2014-11-11 22:13:00,354,8.34,96.34,8.48,96.09,0,0
2014-11-11 22:14:00,355,8.29,96.44,8.44,96.28,0,0
2014-11-11 22:15:00,356,8.28,96.73,8.43,96.38,0,0
2014-11-11 22:16:00,357,8.26,96.73,8.43,96.57,0,0
2014-11-11 22:17:00,358,8.27,96.92,8.42,96.57,0,0
2014-11-11 22:18:00,359,8.3,97.01,8.44,96.76,0,0
2014-11-11 22:19:00,360,8.36,97.11,8.48,96.76,0,0
2014-11-11 22:20:00,361,8.34,97.01,8.46,96.67,0,0
2014-11-11 22:21:00,362,8.27,96.82,8.43,96.38,0,0
2014-11-11 22:22:00,363,8.21,96.82,8.38,96.48,0,0
2014-11-11 22:23:00,364,8.14,96.82,8.29,96.48,0,0
2014-11-11 22:24:00,365,8.11,97.01,8.26,96.67,0,0
2014-11-11 22:25:00,366,8.08,97.21,8.26,96.95,0,0
2014-11-11 22:26:00,367,8.07,97.3,8.29,97.05,0,0
2014-11-11 22:27:00,368,8.12,97.5,8.29,97.15,0,0
2014-11-11 22:28:00,369,8.14,97.69,8.3,97.24,0,0
2014-11-11 22:29:00,370,8.06,97.5,8.27,97.24,0,0
2014-11-11 22:30:00,371,8.04,97.59,8.25,97.24,0,0
2014-11-11 22:31:00,372,8.15,97.79,8.34,97.43,0,0
2014-11-11 22:32:00,373,8.14,97.79,8.31,97.34,0,0
2014-11-11 22:33:00,374,8.16,97.88,8.33,97.24,0,0
2014-11-11 22:34:00,375,8.14,97.69,8.29,97.05,0,0
2014-11-11 22:35:00,376,8.1,97.59,8.27,97.05,0,0
2014-11-11 22:36:00,377,8,97.3,8.19,96.86,0,0
2014-11-11 22:37:00,378,8.02,97.5,8.22,97.05,0,0
2014-11-11 22:38:00,379,8.01,97.5,8.23,97.15,0,0
2014-11-11 22:39:00,380,8.12,97.88,8.29,97.34,0,0
2014-11-11 22:40:00,381,8.23,97.98,8.37,97.43,0,0
2014-11-11 22:41:00,382,8.16,97.69,8.29,97.24,0,0
2014-11-11 22:42:00,383,8.13,97.59,8.26,97.15,0,0
2014-11-11 22:43:00,384,8.25,97.88,8.38,97.34,0,0
2014-11-11 22:44:00,385,8.32,97.69,8.42,97.24,0,0
2014-11-11 22:45:00,386,8.28,97.4,8.38,97.05,0,0
2014-11-11 22:46:00,387,8.3,97.5,8.38,97.05,0,0
2014-11-11 22:47:00,388,8.32,97.4,8.39,97.05,0,0
2014-11-11 22:48:00,389,8.24,97.21,8.33,96.86,0,0
2014-11-11 22:49:00,390,8.26,97.3,8.33,96.95,0,0
2014-11-11 22:50:00,391,8.17,97.01,8.26,96.95,0,0
2014-11-11 22:51:00,392,8.12,97.01,8.23,96.95,0,0
2014-11-11 22:52:00,393,8.2,97.5,8.27,97.15,0,0
2014-11-11 22:53:00,394,8.19,97.5,8.27,97.24,0,0
2014-11-11 22:54:00,395,8.16,97.4,8.25,97.24,0,0
2014-11-11 22:55:00,396,8.28,97.79,8.36,97.43,0,0
2014-11-11 22:56:00,397,8.36,97.79,8.46,97.43,0,0
2014-11-11 22:57:00,398,8.35,97.5,8.48,97.24,0,0
2014-11-11 22:58:00,399,8.32,97.4,8.44,97.05,0,0
2014-11-11 22:59:00,400,8.34,97.4,8.42,96.95,0,0
2014-11-11 23:00:00,401,8.38,97.4,8.46,97.05,0,0
2014-11-11 23:01:00,402,8.42,97.4,8.51,97.05,0,0
2014-11-11 23:02:00,403,8.46,97.21,8.52,96.95,0,0
2014-11-11 23:03:00,404,8.46,97.11,8.51,96.86,0,0
2014-11-11 23:04:00,405,8.44,97.01,8.5,96.76,0,0
2014-11-11 23:05:00,406,8.44,97.01,8.52,96.86,0,0
2014-11-11 23:06:00,407,8.44,97.01,8.51,96.76,0,0
2014-11-11 23:07:00,408,8.41,97.01,8.46,96.76,0,0
2014-11-11 23:08:00,409,8.4,97.11,8.47,96.86,0,0
2014-11-11 23:09:00,410,8.46,97.3,8.53,97.05,0,0
2014-11-11 23:10:00,411,8.41,97.11,8.47,96.86,0,0
2014-11-11 23:11:00,412,8.4,97.11,8.48,96.95,0,0
2014-11-11 23:12:00,413,8.42,97.21,8.5,96.95,0,0
2014-11-11 23:13:00,414,8.37,97.11,8.48,96.95,0,0
2014-11-11 23:14:00,415,8.36,97.11,8.45,96.95,0,0
2014-11-11 23:15:00,416,8.36,97.11,8.46,97.05,0,0
2014-11-11 23:16:00,417,8.35,97.21,8.47,97.05,0,0
2014-11-11 23:17:00,418,8.34,97.21,8.44,97.05,0,0
2014-11-11 23:18:00,419,8.28,97.21,8.4,97.05,0,0
2014-11-11 23:19:00,420,8.32,97.5,8.41,97.15,0,0
2014-11-11 23:20:00,421,8.26,97.4,8.36,97.15,0,0
2014-11-11 23:21:00,422,8.27,97.5,8.37,97.24,0,0
2014-11-11 23:22:00,423,8.24,97.5,8.32,97.24,0,0
2014-11-11 23:23:00,424,8.24,97.5,8.34,97.34,0,0
2014-11-11 23:24:00,425,8.33,97.79,8.4,97.53,0,0
2014-11-11 23:25:00,426,8.26,97.69,8.39,97.53,0,0
2014-11-11 23:26:00,427,8.32,97.79,8.44,97.53,0,0
2014-11-11 23:27:00,428,8.32,97.79,8.43,97.53,0,0
2014-11-11 23:28:00,429,8.44,97.98,8.52,97.62,0,0
2014-11-11 23:29:00,430,8.4,97.69,8.49,97.53,0,0
2014-11-11 23:30:00,431,8.41,97.69,8.54,97.53,0,0
