"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Fluxes"
"TIMESTAMP","RECORD","u_Avg","v_Avg","w_Avg","t_Avg","u_Cov(1)","u_Cov(2)","u_Cov(3)","u_Cov(4)","u_Cov(5)","u_Cov(6)","u_Cov(7)","u_Cov(8)","u_Cov(9)","u_Cov(10)","Samples_Sonic","disable_flag"
"TS","RN","m/s","m/s","m/s","Deg C","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","m/s","samples",""
"","","Avg","Avg","Avg","Avg","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Cov","Tot","Smp"
"2014-11-12 04:52:00",753,-1.46,0.478,-0.132,15.43,0.697,-0.149,-0.039,0.008,0.346,-0.07,-0.003,0.282,-0.003,0.003,300,-1
"2014-11-12 04:53:00",754,-1.521,0.722,-0.384,15.43,0.303,-0.015,0.062,0.005,0.477,-0.066,-0.002,0.238,0.004,0.003,301,0
"2014-11-12 04:54:00",755,-1.36,-0.158,0.067,15.41,0.719,0.146,0.026,-0.003,0.176,0.028,-0.001,0.089,-0.001,0.003,300,0
"2014-11-12 04:55:00",756,-1.357,0.129,-0.138,15.41,0.187,0.02,0.001,0.001,0.113,0.029,0,0.086,-0.001,0.003,300,0
"2014-11-12 04:56:00",757,-1.837,-0.437,-0.185,15.41,1.2,0.325,0.168,-0.006,0.494,-0.024,-0.003,0.313,-0.002,0.003,300,-1
"2014-11-12 04:57:00",758,-1.003,-0.322,0.003,15.42,0.644,0.21,0.068,0.002,0.311,-0.014,0.001,0.128,0.001,0.002,300,-1
"2014-11-12 04:58:00",759,-1.406,0.051,-0.085,15.42,0.28,0.147,-0.014,0.004,0.259,-0.013,0.004,0.071,-0.002,0.003,301,0
"2014-11-12 04:59:00",760,-0.493,0.161,-0.105,15.43,0.112,-0.042,0.043,-0.001,0.106,-0.038,0.002,0.066,-0.001,0.002,300,0
"2014-11-12 05:00:00",761,-0.346,0.303,-0.05,15.42,0.05,0.017,-0.022,0.002,0.058,-0.028,0.004,0.081,-0.004,0.003,300,0
"2014-11-12 05:01:00",762,-1.163,0.174,-0.052,15.42,0.381,-0.024,-0.009,0.005,0.382,-0.058,-0.001,0.213,-0.001,0.002,300,-1
"2014-11-12 05:02:00",763,-1.568,0.621,-0.05,15.38,0.346,-0.27,0.029,0.001,0.857,-0.146,-0.005,0.156,0,0.003,300,-1
"2014-11-12 05:03:00",764,-1.703,-0.254,-0.042,15.4,0.713,-0.18,0.149,0,0.816,-0.029,-0.002,0.206,-0.002,0.003,300,-1
"2014-11-12 05:04:00",765,-2.845,-0.35,-0.249,15.41,1.22,0.915,-0.019,-0.001,1.815,-0.046,-0.006,0.468,-0.003,0.003,301,0
"2014-11-12 05:05:00",766,-0.894,0.13,-0.034,15.42,0.425,0.2,0.051,0.006,0.424,-0.056,0.006,0.071,-0.002,0.003,300,0
"2014-11-12 05:06:00",767,-1.631,0.343,-0.116,15.42,0.2,-0.08,-0.007,0.002,0.588,-0.03,-0.008,0.13,-0.001,0.003,300,-1
"2014-11-12 05:07:00",768,-3.359,0.185,-0.289,15.42,0.778,0.106,0.148,0.011,0.62,-0.084,-0.002,0.33,-0.001,0.003,300,-1
"2014-11-12 05:08:00",769,-1.638,0.396,-0.308,15.42,0.593,-0.035,0.259,0.002,0.737,-0.126,0.003,0.37,-0.001,0.002,301,0
"2014-11-12 05:09:00",770,-2.011,0.046,-0.153,15.41,0.264,-0.085,-0.01,-0.001,0.348,-0.039,0,0.135,-0.002,0.003,300,0
"2014-11-12 05:10:00",771,-2.166,0.36,-0.15,15.41,0.426,0,0.018,-0.003,0.449,0.022,-0.003,0.105,-0.003,0.003,300,0
"2014-11-12 05:11:00",772,-1.797,-0.105,-0.067,15.4,0.43,0.098,0.035,-0.001,0.298,0.027,-0.003,0.132,-0.003,0.003,300,-1
"2014-11-12 05:12:00",773,-0.96,0.491,-0.154,15.42,0.199,0.001,0.059,0.005,0.28,0.062,0,0.139,0.001,0.002,300,-1
"2014-11-12 05:13:00",774,-1.432,-0.336,-0.059,15.4,0.176,0.065,0.002,0.003,0.527,-0.167,0.008,0.183,-0.006,0.003,301,0
"2014-11-12 05:14:00",775,-0.713,-0.282,0.104,15.41,0.145,0.045,0.055,-0.003,0.299,0.059,-0.004,0.076,-0.005,0.003,300,0
"2014-11-12 05:15:00",776,-1.069,0.491,-0.037,15.41,0.116,0.001,0.025,-0.001,0.106,-0.004,0,0.044,-0.001,0.002,300,0
"2014-11-12 05:16:00",777,-1.011,0.284,-0.004,15.4,0.039,-0.002,0.017,0.002,0.046,-0.002,0,0.062,0,0.003,300,-1
"2014-11-12 05:17:00",778,-1.949,0.26,-0.218,15.41,0.987,-0.64,0.122,0.009,1.077,-0.138,-0.007,0.243,-0.004,0.003,300,-1
"2014-11-12 05:18:00",779,-1.994,0.438,-0.252,15.42,0.859,-0.344,0.004,0.009,0.629,-0.148,0,0.215,-0.003,0.003,300,-1
"2014-11-12 05:19:00",780,-1.222,0.266,0.04,15.42,0.205,0.007,0.07,0.001,0.518,-0.089,0,0.134,-0.002,0.002,301,0
"2014-11-12 05:20:00",781,-2.164,-0.08,-0.111,15.43,0.71,-0.173,0.089,-0.001,0.414,0.03,0,0.128,-0.003,0.003,300,0
"2014-11-12 05:21:00",782,-1.72,0.892,-0.118,15.42,0.654,-0.151,0.141,0,0.605,-0.099,-0.003,0.167,0,0.002,300,-1
"2014-11-12 05:22:00",783,-2.596,-0.81,0.027,15.43,0.744,-0.085,0.126,0.008,0.566,0.034,-0.005,0.199,-0.003,0.004,300,-1
"2014-11-12 05:23:00",784,-1.968,-0.429,-0.126,15.44,1.174,0.046,0.128,-0.002,0.355,-0.035,0,0.314,-0.005,0.003,300,-1
"2014-11-12 05:24:00",785,-2.353,-0.99,-0.225,15.43,0.718,0.023,0.119,-0.003,0.528,0.057,-0.001,0.301,-0.002,0.003,301,0
"2014-11-12 05:25:00",786,-1.186,0.274,-0.253,15.43,0.41,-0.104,0.046,0.001,0.68,-0.198,-0.001,0.246,-0.004,0.003,300,0
"2014-11-12 05:26:00",787,-1.483,-0.219,-0.194,15.44,0.573,0.188,0.055,0.002,0.289,0.016,0.002,0.115,-0.001,0.003,300,-1
"2014-11-12 05:27:00",788,-1.82,0.495,-0.229,15.42,0.531,-0.089,0.144,0,0.952,-0.078,0.002,0.269,-0.003,0.003,300,-1
"2014-11-12 05:28:00",789,-1.175,-0.14,-0.047,15.43,0.158,0.012,-0.006,0,0.332,0.065,0.001,0.071,-0.001,0.002,301,0
"2014-11-12 05:29:00",790,-1.328,0.137,-0.042,15.42,0.484,-0.21,0.013,0.004,0.291,0.006,-0.003,0.077,-0.001,0.003,300,0
"2014-11-12 05:30:00",791,-1.438,0.595,-0.157,15.43,0.332,-0.075,0.011,0.004,0.124,0.006,-0.001,0.054,0,0.003,300,-1
"2014-11-12 05:31:00",792,-0.902,0.269,-0.1,15.43,0.067,-0.03,-0.007,0,0.185,-0.019,0.002,0.062,0,0.002,300,-1
"2014-11-12 05:32:00",793,-0.503,0.177,0.12,15.43,0.115,-0.051,0,0.001,0.143,0.028,0.001,0.051,-0.001,0.002,300,-1
"2014-11-12 05:33:00",794,-1.676,0.501,0.052,15.42,0.475,-0.162,0.094,0.003,0.45,-0.073,-0.005,0.149,0,0.003,301,0
"2014-11-12 05:34:00",795,-1.26,0.216,0.062,15.4,0.188,-0.062,0,0,0.159,-0.051,-0.003,0.113,-0.001,0.003,300,0
"2014-11-12 05:35:00",796,-1.828,0.097,-0.196,15.41,0.444,-0.072,-0.014,0.002,0.429,-0.054,-0.003,0.13,-0.001,0.003,300,0
"2014-11-12 05:36:00",797,-1.701,0.242,-0.204,15.42,0.208,0.032,0.093,0.001,0.213,-0.011,0.004,0.14,-0.004,0.003,300,-1
"2014-11-12 05:37:00",798,-1.349,0.013,0.064,15.41,0.326,0.045,0.111,0.001,0.193,0.042,0.002,0.13,0,0.002,300,-1
"2014-11-12 05:38:00",799,-0.991,-0.074,-0.049,15.42,0.146,-0.007,0.014,0,0.183,-0.026,0.001,0.061,0,0.002,300,-1
"2014-11-12 05:39:00",800,-1.277,0.06,0.039,15.41,0.118,0.031,-0.024,-0.001,0.236,-0.004,0,0.074,-0.001,0.003,301,0
"2014-11-12 05:40:00",801,-1.414,0.724,-0.224,15.41,0.32,0.087,-0.011,0.003,0.316,0.021,-0.003,0.158,-0.004,0.003,300,0
"2014-11-12 05:41:00",802,-1.146,0.093,-0.262,15.4,0.413,-0.128,0.04,-0.001,0.51,-0.115,0.009,0.227,-0.003,0.003,300,-1
"2014-11-12 05:42:00",803,-1.016,0.158,0.019,15.41,0.183,-0.035,0.013,-0.001,0.286,-0.058,-0.001,0.143,-0.003,0.003,300,-1
"2014-11-12 05:43:00",804,-1.537,-0.577,0.098,15.4,0.662,0.305,0.055,0.005,0.571,-0.007,-0.001,0.093,0.002,0.003,300,-1
"2014-11-12 05:44:00",805,-1.219,-0.62,-0.143,15.43,0.279,-0.115,0.023,0.004,0.42,-0.097,-0.002,0.134,0,0.003,301,0
"2014-11-12 05:45:00",806,-0.927,0.156,-0.006,15.43,0.302,0.07,-0.035,0.009,0.32,-0.02,0.001,0.078,-0.002,0.003,300,0
"2014-11-12 05:46:00",807,-1.526,-0.713,-0.031,15.43,0.129,0.125,0.026,-0.001,0.57,0.103,-0.007,0.116,-0.004,0.003,300,0
"2014-11-12 05:47:00",808,-1.056,1.067,-0.193,15.43,0.208,-0.074,0.014,0.002,0.344,0.079,0,0.162,0.003,0.003,300,-1
"2014-11-12 05:48:00",809,-0.399,0.543,-0.189,15.43,0.134,0.081,-0.012,0.003,0.161,-0.014,0.001,0.056,0.001,0.002,300,-1
"2014-11-12 05:49:00",810,-1.499,0.117,-0.202,15.42,0.308,0.053,0.115,-0.004,0.414,-0.013,0.005,0.192,-0.004,0.003,301,0
"2014-11-12 05:50:00",811,-1.518,0.284,-0.148,15.44,0.268,-0.098,0.048,0.005,0.148,-0.051,-0.005,0.087,0.001,0.003,300,0
"2014-11-12 05:51:00",812,-0.484,-0.004,0.01,15.43,0.089,0.051,0.001,0.001,0.074,-0.004,0.001,0.013,-0.001,0.002,300,0
"2014-11-12 05:52:00",813,-1.606,-0.626,-0.096,15.44,0.423,0.273,-0.029,0.003,0.422,-0.042,0,0.136,-0.003,0.003,300,-1
"2014-11-12 05:53:00",814,-1.578,-0.066,-0.125,15.45,0.31,0.064,0.015,0.004,0.731,-0.093,-0.003,0.247,-0.006,0.003,300,-1
"2014-11-12 05:54:00",815,-1.626,-0.326,0.096,15.44,0.3,-0.059,0.058,0,0.334,-0.054,-0.001,0.108,0.001,0.003,301,0
"2014-11-12 05:55:00",816,-1.661,0.982,-0.375,15.45,0.915,-0.041,0.131,0,0.318,-0.076,0.002,0.201,-0.002,0.003,300,0
"2014-11-12 05:56:00",817,-1.755,0.001,-0.056,15.44,0.326,0.037,0.074,-0.002,0.452,-0.054,-0.001,0.188,-0.004,0.003,300,-1
"2014-11-12 05:57:00",818,-1.41,-0.034,-0.176,15.45,0.254,0.082,0.068,0,0.347,-0.014,0.002,0.159,-0.002,0.003,300,-1
"2014-11-12 05:58:00",819,-1.169,0.082,-0.092,15.44,0.134,0.043,0.015,0.004,0.135,0.039,0.001,0.134,-0.002,0.003,300,-1
"2014-11-12 05:59:00",820,-0.743,-0.184,-0.19,15.45,0.096,0.03,0.017,0.001,0.278,-0.075,0.005,0.131,-0.003,0.002,301,0
"2014-11-12 06:00:00",821,-0.525,-0.325,-0.068,15.45,0.144,-0.064,0.043,-0.001,0.156,-0.011,0,0.094,-0.002,0.002,300,0
"2014-11-12 06:01:00",822,-1.834,0.097,-0.072,15.46,0.64,0.057,0.097,-0.003,0.122,0.005,-0.002,0.134,-0.003,0.003,300,-1
"2014-11-12 06:02:00",823,-1.404,0.045,0.019,15.45,0.182,0.067,0.049,0.001,0.395,-0.098,0,0.101,-0.001,0.002,300,-1
"2014-11-12 06:03:00",824,-1.371,0.154,0.027,15.45,0.344,0.06,0.076,-0.004,0.108,0.024,-0.001,0.069,-0.002,0.003,300,-1
"2014-11-12 06:04:00",825,-1.4,-0.95,0.104,15.45,0.167,0.01,-0.003,0.001,0.392,-0.068,0.002,0.284,-0.004,0.004,301,0
"2014-11-12 06:05:00",826,-0.954,0.171,-0.213,15.45,0.253,0.158,-0.007,0.001,0.172,-0.014,0.002,0.056,0.001,0.002,300,0
"2014-11-12 06:06:00",827,-1.395,-0.267,-0.174,15.45,0.468,-0.003,0.085,0.005,0.193,-0.022,0.002,0.193,-0.003,0.003,300,-1
"2014-11-12 06:07:00",828,-1.46,0.397,0.025,15.44,0.257,-0.055,-0.038,0.004,0.878,0.022,0.01,0.124,-0.001,0.003,300,-1
"2014-11-12 06:08:00",829,-1.795,-0.829,-0.108,15.45,0.442,-0.15,0.045,0.002,0.421,-0.074,-0.001,0.327,0.002,0.003,300,-1
"2014-11-12 06:09:00",830,-1.354,0.088,-0.005,15.46,0.165,0.01,-0.027,0.002,0.179,-0.021,-0.002,0.084,-0.002,0.003,301,0
"2014-11-12 06:10:00",831,-1.057,-0.741,0.153,15.47,0.683,0.45,-0.025,0.001,1.504,-0.119,-0.001,0.173,-0.001,0.002,300,0
"2014-11-12 06:11:00",832,-2.04,-0.459,-0.113,15.47,0.875,0.102,0.027,0.015,0.651,-0.044,0.002,0.286,-0.003,0.003,300,-1
"2014-11-12 06:12:00",833,-1.645,-0.32,0.052,15.46,0.391,0.08,0.094,0,0.399,0.022,-0.008,0.108,-0.001,0.004,300,-1
"2014-11-12 06:13:00",834,-1.209,-0.369,-0.027,15.47,0.119,-0.011,0.015,0,0.324,-0.029,0,0.11,-0.003,0.003,300,-1
"2014-11-12 06:14:00",835,-0.899,0.175,-0.085,15.48,0.116,-0.03,0.014,0,0.262,-0.093,0.007,0.123,-0.004,0.003,301,0
"2014-11-12 06:15:00",836,-2.231,-0.052,-0.038,15.48,0.885,0.068,0.083,0.006,0.241,0.017,-0.003,0.197,-0.003,0.003,300,0
"2014-11-12 06:16:00",837,-1.431,-0.98,0.173,15.51,0.745,-0.209,0.108,-0.016,0.537,0.01,0.008,0.171,-0.005,0.004,300,0
"2014-11-12 06:17:00",838,-1.68,-0.702,-0.029,15.49,0.255,-0.063,0.042,0.002,0.213,-0.029,-0.003,0.09,-0.001,0.003,300,-1
"2014-11-12 06:18:00",839,-1.695,0.587,-0.242,15.5,0.251,0.125,-0.028,0.002,0.447,0.015,-0.005,0.1,-0.002,0.003,300,-1
"2014-11-12 06:19:00",840,-1.599,-0.28,0.079,15.5,0.484,-0.35,0.141,-0.004,0.65,-0.089,0.005,0.19,-0.002,0.003,301,0
"2014-11-12 06:20:00",841,-1.331,0.575,-0.26,15.5,0.757,-0.084,0.005,-0.003,0.212,0.007,0,0.062,0.001,0.003,300,0
"2014-11-12 06:21:00",842,-0.538,0.116,-0.038,15.49,0.277,0.091,0.05,0.002,0.076,0.018,0.002,0.031,0.001,0.003,300,0
"2014-11-12 06:22:00",843,-1.269,-0.286,-0.144,15.5,1.155,0.23,0.107,-0.018,0.265,0.013,-0.001,0.109,-0.004,0.004,300,-1
"2014-11-12 06:23:00",844,-2.073,-0.087,-0.367,15.51,0.522,-0.34,0.054,0.003,0.906,-0.01,-0.003,0.24,-0.002,0.003,300,-1
"2014-11-12 06:24:00",845,-1.752,-0.726,0.042,15.51,0.34,0.042,0.05,-0.001,0.167,0.016,0,0.139,-0.003,0.003,301,0
"2014-11-12 06:25:00",846,-1.436,-0.024,-0.049,15.49,0.57,-0.057,-0.038,0.009,0.098,-0.007,-0.001,0.037,0,0.003,300,0
"2014-11-12 06:26:00",847,-2.328,-0.558,-0.068,15.53,0.294,-0.258,-0.006,0.002,0.497,-0.03,-0.001,0.053,-0.002,0.003,300,-1
"2014-11-12 06:27:00",848,-1.166,-0.667,-0.023,15.5,0.257,0.039,0.097,-0.002,0.223,0.061,-0.004,0.099,-0.005,0.003,300,-1
"2014-11-12 06:28:00",849,-1.855,-0.601,0.045,15.51,0.29,-0.043,0.017,-0.002,0.306,-0.081,0.002,0.119,-0.002,0.003,301,0
"2014-11-12 06:29:00",850,-1.249,-0.431,0.032,15.5,0.39,-0.087,0.144,0.002,0.683,-0.001,-0.007,0.151,-0.001,0.003,300,0
"2014-11-12 06:30:00",851,-1.15,-0.398,0.043,15.51,0.036,0.016,0.015,0,0.21,0.008,-0.003,0.035,0,0.003,300,0
"2014-11-12 06:31:00",852,-1.73,0.136,-0.134,15.53,0.426,0.062,0.004,0.003,0.395,-0.029,0.004,0.228,0,0.003,300,-1
"2014-11-12 06:32:00",853,-1.471,0.488,0.038,15.53,0.159,-0.07,0.019,0.003,0.179,-0.064,-0.003,0.093,0,0.003,300,-1
"2014-11-12 06:33:00",854,-1.879,0.161,-0.241,15.53,0.29,-0.063,-0.026,0.004,0.637,-0.152,0.002,0.13,-0.003,0.003,300,-1
"2014-11-12 06:34:00",855,-1.675,0.295,-0.161,15.54,0.469,-0.47,0.06,-0.002,1.075,-0.158,0.003,0.175,-0.001,0.003,301,0
"2014-11-12 06:35:00",856,-0.782,-0.212,0.003,15.52,0.33,0.025,0.007,0.012,0.055,0.007,0.001,0.033,0,0.004,300,0
"2014-11-12 06:36:00",857,-0.841,-0.457,-0.032,15.5,0.09,-0.022,0,-0.004,0.055,-0.01,0.004,0.013,-0.001,0.003,300,-1
"2014-11-12 06:37:00",858,-1.338,0.008,-0.078,15.55,0.217,0.176,-0.004,0.006,0.683,0.049,-0.002,0.171,0,0.003,300,-1
"2014-11-12 06:38:00",859,-1.107,-0.227,0.114,15.52,0.395,-0.113,0.074,-0.005,0.205,0.007,0,0.077,-0.002,0.003,300,-1
"2014-11-12 06:39:00",860,-0.593,0.078,0.098,15.51,0.093,-0.034,-0.006,0.004,0.11,-0.029,0.002,0.036,-0.001,0.003,301,0
"2014-11-12 06:40:00",861,-0.635,-0.44,-0.101,15.53,0.265,-0.019,0.101,-0.006,0.166,-0.021,0.005,0.125,-0.009,0.004,300,0
"2014-11-12 06:41:00",862,-1.029,-0.167,-0.048,15.53,0.171,0.039,0.036,0.003,0.386,0.141,-0.002,0.176,-0.002,0.003,300,0
"2014-11-12 06:42:00",863,-0.999,-0.502,0.052,15.51,0.22,0.012,0.045,-0.001,0.31,-0.036,0.001,0.085,-0.001,0.003,300,-1
"2014-11-12 06:43:00",864,-1.252,-0.774,0.007,15.55,0.213,-0.074,-0.006,0.008,0.443,0.016,-0.007,0.062,-0.003,0.003,300,-1
"2014-11-12 06:44:00",865,-1.457,-0.069,-0.026,15.55,0.215,0.005,0.067,0.006,0.676,0.012,-0.005,0.15,0,0.003,300,-1
"2014-11-12 06:45:00",866,-1.013,-0.199,-0.132,15.54,0.138,0.032,-0.04,0.004,0.366,-0.052,0.009,0.104,-0.004,0.003,301,0
"2014-11-12 06:46:00",867,-1.212,-0.696,-0.104,15.55,0.188,0.094,0.032,-0.006,0.688,0.033,-0.019,0.117,-0.003,0.004,300,0
"2014-11-12 06:47:00",868,-0.988,0.166,-0.104,15.54,0.108,0.004,0.017,0.001,0.265,-0.031,0.001,0.065,0,0.002,300,-1
"2014-11-12 06:48:00",869,-1.291,0.069,0.029,15.55,0.231,-0.148,0.002,-0.01,0.249,-0.033,0.008,0.069,-0.005,0.005,300,-1
"2014-11-12 06:49:00",870,-1.83,0.518,-0.206,15.57,0.3,-0.22,0.044,-0.002,0.733,-0.126,-0.002,0.181,-0.005,0.003,301,0
"2014-11-12 06:50:00",871,-2.613,0.693,-0.228,15.55,0.734,-0.096,0.167,0.004,0.31,-0.036,0,0.243,-0.003,0.003,300,0
"2014-11-12 06:51:00",872,-1.138,0.144,0.185,15.55,0.095,-0.057,0.006,0.001,0.151,0.006,0.002,0.048,-0.002,0.003,300,0
"2014-11-12 06:52:00",873,-0.828,-0.346,0.009,15.55,0.095,-0.077,0.013,0.004,0.796,-0.08,-0.017,0.031,0.002,0.003,300,-1
"2014-11-12 06:53:00",874,-1.473,0.361,-0.227,15.58,0.361,-0.153,0.012,0,0.283,-0.037,0,0.103,0.002,0.003,300,-1
"2014-11-12 06:54:00",875,-1.462,-1.172,-0.007,15.59,0.48,0.157,0.148,-0.006,0.217,0.042,-0.004,0.166,-0.004,0.003,300,-1
"2014-11-12 06:55:00",876,-0.911,0.075,0.005,15.57,0.124,-0.043,0.076,0.005,0.09,-0.047,0,0.131,-0.001,0.004,301,0
"2014-11-12 06:56:00",877,-0.578,-0.507,0.107,15.56,0.15,-0.055,0.011,0,0.087,0.007,-0.001,0.037,-0.002,0.003,300,0
"2014-11-12 06:57:00",878,-1.252,-0.239,-0.044,15.57,0.047,0,0.007,-0.001,0.166,-0.016,0.003,0.034,-0.001,0.002,300,-1
"2014-11-12 06:58:00",879,-0.892,-0.78,0.113,15.58,0.488,0.114,0.011,0.006,0.192,-0.015,0.002,0.038,-0.003,0.003,300,-1
"2014-11-12 06:59:00",880,-2.013,0.338,-0.227,15.59,0.182,0.01,0.001,-0.001,0.47,-0.055,0.01,0.088,-0.004,0.003,300,-1
"2014-11-12 07:00:00",881,-2.021,0.371,-0.189,15.59,0.335,-0.04,0.06,-0.003,0.306,-0.037,0.001,0.135,-0.002,0.003,301,0
"2014-11-12 07:01:00",882,-1.208,-0.383,-0.189,15.57,0.29,-0.193,0.022,-0.003,0.311,-0.063,0.005,0.146,-0.002,0.003,300,0
"2014-11-12 07:02:00",883,-1.216,0.152,-0.179,15.59,0.166,0.046,0.013,0.002,0.77,0.051,-0.002,0.11,-0.003,0.003,300,-1
"2014-11-12 07:03:00",884,-0.73,0.061,-0.14,15.59,0.131,-0.106,0.002,0.002,0.352,-0.025,0.001,0.053,0,0.003,300,-1
"2014-11-12 07:04:00",885,-1.643,-0.153,-0.116,15.6,0.232,0.012,0.013,0.001,0.282,-0.042,0,0.107,-0.001,0.003,301,0
"2014-11-12 07:05:00",886,-1.643,0.425,-0.024,15.58,0.149,-0.023,0.023,-0.001,0.147,-0.003,0.001,0.062,-0.001,0.003,300,0
"2014-11-12 07:06:00",887,-1.125,0.02,-0.072,15.59,0.118,-0.014,0.024,0.002,0.172,-0.015,0.002,0.067,0.001,0.002,300,0
"2014-11-12 07:07:00",888,-1.74,0.018,-0.075,15.61,0.26,0.035,0.016,-0.004,0.356,0.003,-0.001,0.107,-0.002,0.003,300,-1
"2014-11-12 07:08:00",889,-2.046,0.762,-0.192,15.61,1.527,-0.065,0.067,-0.001,0.314,-0.028,0.007,0.11,-0.002,0.003,300,-1
"2014-11-12 07:09:00",890,-1.237,-0.327,0.04,15.58,0.161,-0.039,0.026,-0.001,0.233,-0.024,0.001,0.077,-0.001,0.003,301,0
"2014-11-12 07:10:00",891,-1.574,0.4,-0.314,15.61,0.191,0.005,0.001,0.002,0.237,-0.012,0.002,0.204,-0.003,0.003,300,0
"2014-11-12 07:11:00",892,-1.283,-0.486,0.09,15.59,0.771,0.192,-0.016,0.012,0.19,-0.061,0.002,0.156,0,0.003,300,0
"2014-11-12 07:12:00",893,-1.961,-0.041,-0.053,15.61,0.561,-0.291,0.112,-0.006,0.364,-0.069,0.004,0.09,-0.004,0.003,300,-1
"2014-11-12 07:13:00",894,-1.22,-0.692,0.108,15.61,0.212,-0.037,-0.003,0,0.209,0.029,0.001,0.106,-0.002,0.003,300,-1
"2014-11-12 07:14:00",895,-1.447,-0.732,-0.033,15.61,0.365,-0.019,0.026,0.003,0.709,-0.183,-0.003,0.22,0,0.003,301,0
"2014-11-12 07:15:00",896,-1.867,0.217,-0.06,15.62,0.504,-0.055,0.064,0.008,0.787,-0.081,0.009,0.14,-0.004,0.004,300,0
"2014-11-12 07:16:00",897,-1.03,-0.474,-0.043,15.6,0.159,-0.007,0.004,-0.001,0.157,-0.027,0.004,0.08,0,0.003,300,0
"2014-11-12 07:17:00",898,-1.359,-0.332,-0.022,15.6,0.078,0.008,-0.014,-0.002,0.114,-0.02,-0.001,0.034,-0.001,0.003,300,-1
"2014-11-12 07:18:00",899,-1.427,-0.588,-0.035,15.61,0.129,0.013,-0.014,0.001,0.397,-0.022,-0.006,0.069,-0.003,0.003,300,-1
"2014-11-12 07:19:00",900,-2.323,0.203,-0.304,15.65,0.862,0.007,0.027,0.019,0.666,-0.183,-0.004,0.284,-0.004,0.005,301,0
"2014-11-12 07:20:00",901,-1.329,0.696,-0.2,15.63,0.256,0.105,-0.012,0.003,0.468,-0.068,0.012,0.089,-0.001,0.003,300,0
"2014-11-12 07:21:00",902,-1.091,-0.05,-0.147,15.63,0.144,0.095,0.02,0.004,0.191,0.058,0,0.089,-0.002,0.003,300,-1
"2014-11-12 07:22:00",903,-0.571,0.151,-0.024,15.64,0.055,-0.003,0.012,0,0.15,0.004,-0.002,0.046,0.003,0.003,300,-1
"2014-11-12 07:23:00",904,-1.404,0.105,-0.032,15.61,0.184,-0.001,0.005,0.007,0.142,-0.023,0.008,0.06,-0.001,0.004,300,-1
"2014-11-12 07:24:00",905,-1.319,0.506,-0.083,15.63,0.147,-0.064,0.015,0,0.147,-0.037,0.001,0.06,-0.001,0.003,301,0
"2014-11-12 07:25:00",906,-1.433,-0.479,0.06,15.63,0.208,0.107,0.061,-0.003,0.332,0.056,-0.008,0.188,-0.007,0.003,300,0
"2014-11-12 07:26:00",907,-1.753,-0.631,-0.127,15.65,0.281,-0.004,0.039,0.004,0.347,-0.067,0.001,0.245,-0.001,0.004,300,0
"2014-11-12 07:27:00",908,-1.874,0.375,-0.175,15.66,0.381,-0.193,0.023,-0.004,0.438,-0.063,0.001,0.177,-0.004,0.003,300,-1
"2014-11-12 07:28:00",909,-1.469,0.124,0.04,15.66,0.202,0.05,0.012,0.007,0.192,-0.024,0.006,0.071,-0.002,0.004,300,-1
"2014-11-12 07:29:00",910,-1.723,0.284,0.02,15.65,0.37,0.069,0.036,0.001,0.179,-0.03,-0.002,0.107,0,0.003,301,0
"2014-11-12 07:30:00",911,-2.3,-0.679,-0.025,15.67,0.592,0.01,0.13,-0.007,0.228,-0.026,0,0.152,-0.003,0.003,300,0
"2014-11-12 07:31:00",912,-1.438,0.383,-0.23,15.67,0.275,0.009,-0.013,0.006,0.246,-0.049,0.01,0.135,-0.008,0.004,300,0
"2014-11-12 07:32:00",913,-2.259,-0.176,-0.072,15.69,0.281,0.098,0.078,-0.001,0.823,0.02,-0.006,0.142,-0.002,0.003,300,-1
"2014-11-12 07:33:00",914,-1.153,-0.481,0.097,15.67,0.206,0.101,-0.007,0.001,0.393,0.01,-0.004,0.083,-0.001,0.004,300,-1
"2014-11-12 07:34:00",915,-1.421,-0.299,0.057,15.67,0.165,0.004,0.039,-0.011,0.267,0,-0.005,0.063,-0.006,0.004,300,-1
"2014-11-12 07:35:00",916,-1.105,-0.103,0.047,15.66,0.12,-0.033,-0.02,0,0.175,0.018,-0.001,0.064,-0.001,0.003,301,0
"2014-11-12 07:36:00",917,-1.402,-0.203,0.024,15.68,0.201,-0.077,0.001,0,0.253,0.009,-0.001,0.071,-0.004,0.004,300,0
"2014-11-12 07:37:00",918,-1.05,-0.209,0.053,15.68,0.192,0.029,0.048,-0.002,0.435,-0.087,0.003,0.163,-0.004,0.003,300,0
"2014-11-12 07:38:00",919,-0.933,0.122,-0.062,15.67,0.871,-0.366,0.066,0.008,0.485,-0.034,-0.002,0.099,0,0.004,300,-1
"2014-11-12 07:39:00",920,-1.097,-0.025,0.027,15.69,0.459,-0.333,0.014,0.005,0.664,-0.041,-0.007,0.058,0.001,0.004,300,-1
"2014-11-12 07:40:00",921,-0.914,-0.303,-0.183,15.7,0.184,0.011,0.003,0.003,0.172,-0.05,-0.002,0.114,-0.004,0.004,301,0
